client_id,month,active_dayz,recharge_dayz
CLI-001735,2026-01-01,20,14
CLI-001735,2026-02-01,14,9
CLI-001735,2026-03-01,16,11
CLI-001735,2026-04-01,14,7
CLI-001735,2026-05-01,16,12
CLI-001735,2026-06-01,18,12
CLI-001736,2026-01-01,21,12
CLI-001736,2026-02-01,21,14
CLI-001736,2026-03-01,21,14
CLI-001736,2026-04-01,19,13
CLI-001736,2026-05-01,21,14
CLI-001736,2026-06-01,19,12
CLI-001737,2026-01-01,7,4
CLI-001737,2026-02-01,7,4
CLI-001737,2026-03-01,6,4
CLI-001737,2026-04-01,3,1
CLI-001737,2026-05-01,6,5
CLI-001737,2026-06-01,4,2
CLI-001740,2026-01-01,13,7
CLI-001740,2026-02-01,18,14
CLI-001740,2026-03-01,18,13
CLI-001740,2026-04-01,18,14
CLI-001740,2026-05-01,17,14
CLI-001740,2026-06-01,13,9
CLI-001741,2026-01-01,10,7
CLI-001741,2026-02-01,13,6
CLI-001741,2026-03-01,13,6
CLI-001741,2026-04-01,12,9
CLI-001741,2026-05-01,13,9
CLI-001741,2026-06-01,15,11
CLI-001742,2026-01-01,17,10
CLI-001742,2026-02-01,16,14
CLI-001742,2026-03-01,14,11
CLI-001742,2026-04-01,13,10
CLI-001742,2026-05-01,13,6
CLI-001742,2026-06-01,11,8
CLI-001743,2026-01-01,4,2
CLI-001743,2026-02-01,10,8
CLI-001743,2026-03-01,10,5
CLI-001743,2026-04-01,6,4
CLI-001743,2026-05-01,8,5
CLI-001743,2026-06-01,5,2
CLI-001744,2026-01-01,10,8
CLI-001744,2026-02-01,13,10
CLI-001744,2026-03-01,9,6
CLI-001744,2026-04-01,10,8
CLI-001744,2026-05-01,12,9
CLI-001744,2026-06-01,11,7
CLI-001747,2026-01-01,18,12
CLI-001747,2026-02-01,21,11
CLI-001747,2026-03-01,19,12
CLI-001747,2026-04-01,17,13
CLI-001747,2026-05-01,16,9
CLI-001747,2026-06-01,15,9
CLI-001749,2026-01-01,7,5
CLI-001749,2026-02-01,9,5
CLI-001749,2026-03-01,11,9
CLI-001749,2026-04-01,7,6
CLI-001749,2026-05-01,8,7
CLI-001749,2026-06-01,9,6
CLI-001752,2026-01-01,17,11
CLI-001752,2026-02-01,21,10
CLI-001752,2026-03-01,19,14
CLI-001752,2026-04-01,20,14
CLI-001752,2026-05-01,18,13
CLI-001752,2026-06-01,17,9
CLI-001753,2026-01-01,14,10
CLI-001753,2026-02-01,17,12
CLI-001753,2026-03-01,16,10
CLI-001753,2026-04-01,11,9
CLI-001753,2026-05-01,15,7
CLI-001753,2026-06-01,12,8
CLI-001754,2026-01-01,11,5
CLI-001754,2026-02-01,10,7
CLI-001754,2026-03-01,13,9
CLI-001754,2026-04-01,10,8
CLI-001754,2026-05-01,8,6
CLI-001754,2026-06-01,11,9
CLI-001755,2026-01-01,11,8
CLI-001755,2026-02-01,9,7
CLI-001755,2026-03-01,18,14
CLI-001755,2026-04-01,14,9
CLI-001755,2026-05-01,16,14
CLI-001755,2026-06-01,12,10
CLI-001756,2026-01-01,21,12
CLI-001756,2026-02-01,21,14
CLI-001756,2026-03-01,18,14
CLI-001756,2026-04-01,21,14
CLI-001756,2026-05-01,18,12
CLI-001756,2026-06-01,18,14
CLI-001757,2026-01-01,12,6
CLI-001757,2026-02-01,11,6
CLI-001757,2026-03-01,8,6
CLI-001757,2026-04-01,9,5
CLI-001757,2026-05-01,8,4
CLI-001757,2026-06-01,11,9
CLI-001758,2026-01-01,12,10
CLI-001758,2026-02-01,10,7
CLI-001758,2026-03-01,8,5
CLI-001758,2026-04-01,9,4
CLI-001758,2026-05-01,10,8
CLI-001758,2026-06-01,5,2
CLI-001759,2026-01-01,15,8
CLI-001759,2026-02-01,9,4
CLI-001759,2026-03-01,14,10
CLI-001759,2026-04-01,16,12
CLI-001759,2026-05-01,14,7
CLI-001759,2026-06-01,12,9
CLI-001762,2026-01-01,10,6
CLI-001762,2026-02-01,7,5
CLI-001762,2026-03-01,7,5
CLI-001762,2026-04-01,11,9
CLI-001762,2026-05-01,8,6
CLI-001762,2026-06-01,7,5
CLI-001763,2026-01-01,20,11
CLI-001763,2026-02-01,16,9
CLI-001763,2026-03-01,18,10
CLI-001763,2026-04-01,17,14
CLI-001763,2026-05-01,18,12
CLI-001763,2026-06-01,21,14
CLI-001764,2026-01-01,16,12
CLI-001764,2026-02-01,15,10
CLI-001764,2026-03-01,18,13
CLI-001764,2026-04-01,18,12
CLI-001764,2026-05-01,20,12
CLI-001764,2026-06-01,17,9
CLI-001765,2026-01-01,16,13
CLI-001765,2026-02-01,18,14
CLI-001765,2026-03-01,17,13
CLI-001765,2026-04-01,17,10
CLI-001765,2026-05-01,18,12
CLI-001765,2026-06-01,20,13
CLI-001767,2026-01-01,6,5
CLI-001767,2026-02-01,4,2
CLI-001767,2026-03-01,8,6
CLI-001767,2026-04-01,7,4
CLI-001767,2026-05-01,8,6
CLI-001767,2026-06-01,10,8
CLI-001768,2026-01-01,19,10
CLI-001768,2026-02-01,17,12
CLI-001768,2026-03-01,20,14
CLI-001768,2026-04-01,19,9
CLI-001768,2026-05-01,21,14
CLI-001768,2026-06-01,21,14
CLI-001769,2026-01-01,9,6
CLI-001769,2026-02-01,6,3
CLI-001769,2026-03-01,12,8
CLI-001769,2026-04-01,10,8
CLI-001769,2026-05-01,8,4
CLI-001769,2026-06-01,8,5
CLI-001770,2026-01-01,15,13
CLI-001770,2026-02-01,20,14
CLI-001770,2026-03-01,15,12
CLI-001770,2026-04-01,16,10
CLI-001770,2026-05-01,18,14
CLI-001770,2026-06-01,19,12
CLI-001772,2026-01-01,16,11
CLI-001772,2026-02-01,13,7
CLI-001772,2026-03-01,11,7
CLI-001772,2026-04-01,16,8
CLI-001772,2026-05-01,18,12
CLI-001772,2026-06-01,18,9
CLI-001773,2026-01-01,15,12
CLI-001773,2026-02-01,20,14
CLI-001773,2026-03-01,19,9
CLI-001773,2026-04-01,21,14
CLI-001773,2026-05-01,13,7
CLI-001773,2026-06-01,15,8
CLI-001774,2026-01-01,15,13
CLI-001774,2026-02-01,12,9
CLI-001774,2026-03-01,17,11
CLI-001774,2026-04-01,12,8
CLI-001774,2026-05-01,17,11
CLI-001774,2026-06-01,19,13
CLI-001775,2026-01-01,12,7
CLI-001775,2026-02-01,11,5
CLI-001775,2026-03-01,11,8
CLI-001775,2026-04-01,12,8
CLI-001775,2026-05-01,16,11
CLI-001775,2026-06-01,11,9
CLI-001776,2026-01-01,18,9
CLI-001776,2026-02-01,16,9
CLI-001776,2026-03-01,16,12
CLI-001776,2026-04-01,18,11
CLI-001776,2026-05-01,16,9
CLI-001776,2026-06-01,15,10
CLI-001777,2026-01-01,21,14
CLI-001777,2026-02-01,21,14
CLI-001777,2026-03-01,19,13
CLI-001777,2026-04-01,18,14
CLI-001777,2026-05-01,17,10
CLI-001777,2026-06-01,21,10
CLI-001779,2026-01-01,12,6
CLI-001779,2026-02-01,12,9
CLI-001779,2026-03-01,10,6
CLI-001779,2026-04-01,11,5
CLI-001779,2026-05-01,10,6
CLI-001779,2026-06-01,8,6
CLI-001780,2026-01-01,13,6
CLI-001780,2026-02-01,10,6
CLI-001780,2026-03-01,20,12
CLI-001780,2026-04-01,15,8
CLI-001780,2026-05-01,19,14
CLI-001780,2026-06-01,17,11
CLI-001781,2026-01-01,16,8
CLI-001781,2026-02-01,12,9
CLI-001781,2026-03-01,13,10
CLI-001781,2026-04-01,15,10
CLI-001781,2026-05-01,13,6
CLI-001781,2026-06-01,16,8
CLI-001782,2026-01-01,14,12
CLI-001782,2026-02-01,6,3
CLI-001782,2026-03-01,9,5
CLI-001782,2026-04-01,5,3
CLI-001782,2026-05-01,6,3
CLI-001782,2026-06-01,7,5
CLI-001783,2026-01-01,16,12
CLI-001783,2026-02-01,17,11
CLI-001783,2026-03-01,10,5
CLI-001783,2026-04-01,10,8
CLI-001783,2026-05-01,16,8
CLI-001783,2026-06-01,10,6
CLI-001784,2026-01-01,18,11
CLI-001784,2026-02-01,15,11
CLI-001784,2026-03-01,14,10
CLI-001784,2026-04-01,16,9
CLI-001784,2026-05-01,14,8
CLI-001784,2026-06-01,19,11
CLI-001786,2026-01-01,15,9
CLI-001786,2026-02-01,14,7
CLI-001786,2026-03-01,13,8
CLI-001786,2026-04-01,12,9
CLI-001786,2026-05-01,13,10
CLI-001786,2026-06-01,13,7
CLI-001788,2026-01-01,13,7
CLI-001788,2026-02-01,11,9
CLI-001788,2026-03-01,16,8
CLI-001788,2026-04-01,12,9
CLI-001788,2026-05-01,10,8
CLI-001788,2026-06-01,11,7
CLI-001790,2026-01-01,13,6
CLI-001790,2026-02-01,12,7
CLI-001790,2026-03-01,10,5
CLI-001790,2026-04-01,12,7
CLI-001790,2026-05-01,13,11
CLI-001790,2026-06-01,17,14
CLI-001792,2026-01-01,13,9
CLI-001792,2026-02-01,19,14
CLI-001792,2026-03-01,17,13
CLI-001792,2026-04-01,18,14
CLI-001792,2026-05-01,13,7
CLI-001792,2026-06-01,17,14
CLI-001794,2026-01-01,9,6
CLI-001794,2026-02-01,12,6
CLI-001794,2026-03-01,10,6
CLI-001794,2026-04-01,9,5
CLI-001794,2026-05-01,12,8
CLI-001794,2026-06-01,9,5
CLI-001795,2026-01-01,16,14
CLI-001795,2026-02-01,12,10
CLI-001795,2026-03-01,15,13
CLI-001795,2026-04-01,15,13
CLI-001795,2026-05-01,19,14
CLI-001795,2026-06-01,15,10
CLI-001796,2026-01-01,10,7
CLI-001796,2026-02-01,12,8
CLI-001796,2026-03-01,12,8
CLI-001796,2026-04-01,13,6
CLI-001796,2026-05-01,9,7
CLI-001796,2026-06-01,9,8
CLI-001797,2026-01-01,14,11
CLI-001797,2026-02-01,8,6
CLI-001797,2026-03-01,10,6
CLI-001797,2026-04-01,11,6
CLI-001797,2026-05-01,10,8
CLI-001797,2026-06-01,11,9
CLI-001798,2026-01-01,21,14
CLI-001798,2026-02-01,18,10
CLI-001798,2026-03-01,14,10
CLI-001798,2026-04-01,15,11
CLI-001798,2026-05-01,20,11
CLI-001798,2026-06-01,20,14
CLI-001800,2026-01-01,9,4
CLI-001800,2026-02-01,9,7
CLI-001800,2026-03-01,11,9
CLI-001800,2026-04-01,8,7
CLI-001800,2026-05-01,7,5
CLI-001800,2026-06-01,9,6
CLI-001801,2026-01-01,19,13
CLI-001801,2026-02-01,18,13
CLI-001801,2026-03-01,18,12
CLI-001801,2026-04-01,16,10
CLI-001801,2026-05-01,17,11
CLI-001801,2026-06-01,17,13
CLI-001802,2026-01-01,11,9
CLI-001802,2026-02-01,13,7
CLI-001802,2026-03-01,13,10
CLI-001802,2026-04-01,12,8
CLI-001802,2026-05-01,11,9
CLI-001802,2026-06-01,10,6
CLI-001803,2026-01-01,17,11
CLI-001803,2026-02-01,20,12
CLI-001803,2026-03-01,17,8
CLI-001803,2026-04-01,19,10
CLI-001803,2026-05-01,17,12
CLI-001803,2026-06-01,18,14
CLI-001804,2026-01-01,7,3
CLI-001804,2026-02-01,9,5
CLI-001804,2026-03-01,13,9
CLI-001804,2026-04-01,14,9
CLI-001804,2026-05-01,7,4
CLI-001804,2026-06-01,10,6
CLI-001806,2026-01-01,13,9
CLI-001806,2026-02-01,17,12
CLI-001806,2026-03-01,14,7
CLI-001806,2026-04-01,15,11
CLI-001806,2026-05-01,16,8
CLI-001806,2026-06-01,18,9
CLI-001808,2026-01-01,6,3
CLI-001808,2026-02-01,7,4
CLI-001808,2026-03-01,13,9
CLI-001808,2026-04-01,10,7
CLI-001808,2026-05-01,7,4
CLI-001808,2026-06-01,15,9
CLI-001810,2026-01-01,11,6
CLI-001810,2026-02-01,14,7
CLI-001810,2026-03-01,11,7
CLI-001810,2026-04-01,14,9
CLI-001810,2026-05-01,9,6
CLI-001810,2026-06-01,13,9
CLI-001811,2026-01-01,10,6
CLI-001811,2026-02-01,8,4
CLI-001811,2026-03-01,10,5
CLI-001811,2026-04-01,11,9
CLI-001811,2026-05-01,8,4
CLI-001811,2026-06-01,13,11
CLI-001812,2026-01-01,8,4
CLI-001812,2026-02-01,5,2
CLI-001812,2026-03-01,6,4
CLI-001812,2026-04-01,7,4
CLI-001812,2026-05-01,8,4
CLI-001812,2026-06-01,9,7
CLI-001813,2026-01-01,5,3
CLI-001813,2026-02-01,10,6
CLI-001813,2026-03-01,7,4
CLI-001813,2026-04-01,8,5
CLI-001813,2026-05-01,11,7
CLI-001813,2026-06-01,7,4
CLI-001814,2026-01-01,16,8
CLI-001814,2026-02-01,15,8
CLI-001814,2026-03-01,14,7
CLI-001814,2026-04-01,16,9
CLI-001814,2026-05-01,14,10
CLI-001814,2026-06-01,21,14
CLI-001816,2026-01-01,15,13
CLI-001816,2026-02-01,13,9
CLI-001816,2026-03-01,19,14
CLI-001816,2026-04-01,15,12
CLI-001816,2026-05-01,12,9
CLI-001816,2026-06-01,13,9
CLI-001817,2026-01-01,9,5
CLI-001817,2026-02-01,8,5
CLI-001817,2026-03-01,9,5
CLI-001817,2026-04-01,6,3
CLI-001817,2026-05-01,10,6
CLI-001817,2026-06-01,5,2
CLI-001818,2026-01-01,18,9
CLI-001818,2026-02-01,18,11
CLI-001818,2026-03-01,17,10
CLI-001818,2026-04-01,21,14
CLI-001818,2026-05-01,16,12
CLI-001818,2026-06-01,17,9
CLI-001819,2026-01-01,11,8
CLI-001819,2026-02-01,13,6
CLI-001819,2026-03-01,15,12
CLI-001819,2026-04-01,10,6
CLI-001819,2026-05-01,11,7
CLI-001819,2026-06-01,11,8
CLI-001820,2026-01-01,11,9
CLI-001820,2026-02-01,8,6
CLI-001820,2026-03-01,5,2
CLI-001820,2026-04-01,7,5
CLI-001820,2026-05-01,8,5
CLI-001820,2026-06-01,7,3
CLI-001822,2026-01-01,20,14
CLI-001822,2026-02-01,16,10
CLI-001822,2026-03-01,21,14
CLI-001822,2026-04-01,19,12
CLI-001822,2026-05-01,21,14
CLI-001822,2026-06-01,18,13
CLI-001823,2026-01-01,11,6
CLI-001823,2026-02-01,6,4
CLI-001823,2026-03-01,13,9
CLI-001823,2026-04-01,7,6
CLI-001823,2026-05-01,9,5
CLI-001823,2026-06-01,8,4
CLI-001824,2026-01-01,17,9
CLI-001824,2026-02-01,15,11
CLI-001824,2026-03-01,18,13
CLI-001824,2026-04-01,17,12
CLI-001824,2026-05-01,14,7
CLI-001824,2026-06-01,14,10
CLI-001826,2026-01-01,8,5
CLI-001826,2026-02-01,10,8
CLI-001826,2026-03-01,9,4
CLI-001826,2026-04-01,5,3
CLI-001826,2026-05-01,9,6
CLI-001826,2026-06-01,5,3
CLI-001827,2026-01-01,16,8
CLI-001827,2026-02-01,15,10
CLI-001827,2026-03-01,16,14
CLI-001827,2026-04-01,19,10
CLI-001827,2026-05-01,15,8
CLI-001827,2026-06-01,15,9
CLI-001829,2026-01-01,7,4
CLI-001829,2026-02-01,9,7
CLI-001829,2026-03-01,12,10
CLI-001829,2026-04-01,7,4
CLI-001829,2026-05-01,9,6
CLI-001829,2026-06-01,6,5
CLI-001830,2026-01-01,17,14
CLI-001830,2026-02-01,14,7
CLI-001830,2026-03-01,17,9
CLI-001830,2026-04-01,21,14
CLI-001830,2026-05-01,15,13
CLI-001830,2026-06-01,16,11
CLI-001831,2026-01-01,8,5
CLI-001831,2026-02-01,2,1
CLI-001831,2026-03-01,8,7
CLI-001831,2026-04-01,7,5
CLI-001831,2026-05-01,8,7
CLI-001831,2026-06-01,3,2
CLI-001832,2026-01-01,15,12
CLI-001832,2026-02-01,19,14
CLI-001832,2026-03-01,18,11
CLI-001832,2026-04-01,15,8
CLI-001832,2026-05-01,17,13
CLI-001832,2026-06-01,18,12
CLI-001833,2026-01-01,10,7
CLI-001833,2026-02-01,18,14
CLI-001833,2026-03-01,12,9
CLI-001833,2026-04-01,13,9
CLI-001833,2026-05-01,14,7
CLI-001833,2026-06-01,11,6
CLI-001834,2026-01-01,14,9
CLI-001834,2026-02-01,14,7
CLI-001834,2026-03-01,16,12
CLI-001834,2026-04-01,13,8
CLI-001834,2026-05-01,17,11
CLI-001834,2026-06-01,16,10
CLI-001835,2026-01-01,7,3
CLI-001835,2026-02-01,3,2
CLI-001835,2026-03-01,10,8
CLI-001835,2026-04-01,5,3
CLI-001835,2026-05-01,10,7
CLI-001835,2026-06-01,9,6
CLI-001836,2026-01-01,9,7
CLI-001836,2026-02-01,10,7
CLI-001836,2026-03-01,11,9
CLI-001836,2026-04-01,5,2
CLI-001836,2026-05-01,4,3
CLI-001836,2026-06-01,7,4
CLI-001837,2026-01-01,11,7
CLI-001837,2026-02-01,13,10
CLI-001837,2026-03-01,14,7
CLI-001837,2026-04-01,4,2
CLI-001837,2026-05-01,9,5
CLI-001837,2026-06-01,13,7
CLI-001838,2026-01-01,19,10
CLI-001838,2026-02-01,16,11
CLI-001838,2026-03-01,18,12
CLI-001838,2026-04-01,21,14
CLI-001838,2026-05-01,20,11
CLI-001838,2026-06-01,21,14
CLI-001840,2026-01-01,7,4
CLI-001840,2026-02-01,9,6
CLI-001840,2026-03-01,7,5
CLI-001840,2026-04-01,16,13
CLI-001840,2026-05-01,8,5
CLI-001840,2026-06-01,10,6
CLI-001841,2026-01-01,19,14
CLI-001841,2026-02-01,20,14
CLI-001841,2026-03-01,20,14
CLI-001841,2026-04-01,19,14
CLI-001841,2026-05-01,21,12
CLI-001841,2026-06-01,17,12
CLI-001842,2026-01-01,15,8
CLI-001842,2026-02-01,15,10
CLI-001842,2026-03-01,13,10
CLI-001842,2026-04-01,15,8
CLI-001842,2026-05-01,19,14
CLI-001842,2026-06-01,21,11
CLI-001843,2026-01-01,14,10
CLI-001843,2026-02-01,15,8
CLI-001843,2026-03-01,13,11
CLI-001843,2026-04-01,11,9
CLI-001843,2026-05-01,15,9
CLI-001843,2026-06-01,11,8
CLI-001844,2026-01-01,16,14
CLI-001844,2026-02-01,21,14
CLI-001844,2026-03-01,16,13
CLI-001844,2026-04-01,14,8
CLI-001844,2026-05-01,18,13
CLI-001844,2026-06-01,14,8
CLI-001845,2026-01-01,14,8
CLI-001845,2026-02-01,17,12
CLI-001845,2026-03-01,15,7
CLI-001845,2026-04-01,11,5
CLI-001845,2026-05-01,14,10
CLI-001845,2026-06-01,14,12
CLI-001846,2026-01-01,14,10
CLI-001846,2026-02-01,17,11
CLI-001846,2026-03-01,11,7
CLI-001846,2026-04-01,13,11
CLI-001846,2026-05-01,18,13
CLI-001846,2026-06-01,15,7
CLI-001847,2026-01-01,8,5
CLI-001847,2026-02-01,7,5
CLI-001847,2026-03-01,10,7
CLI-001847,2026-04-01,8,6
CLI-001847,2026-05-01,7,5
CLI-001847,2026-06-01,4,2
CLI-001848,2026-01-01,10,5
CLI-001848,2026-02-01,11,9
CLI-001848,2026-03-01,9,6
CLI-001848,2026-04-01,16,11
CLI-001848,2026-05-01,13,10
CLI-001848,2026-06-01,16,11
CLI-001849,2026-01-01,11,7
CLI-001849,2026-02-01,6,4
CLI-001849,2026-03-01,9,6
CLI-001849,2026-04-01,12,10
CLI-001849,2026-05-01,11,9
CLI-001849,2026-06-01,10,5
CLI-001850,2026-01-01,13,7
CLI-001850,2026-02-01,16,8
CLI-001850,2026-03-01,16,10
CLI-001850,2026-04-01,14,11
CLI-001850,2026-05-01,15,12
CLI-001850,2026-06-01,18,13
CLI-001854,2026-01-01,10,5
CLI-001854,2026-02-01,11,6
CLI-001854,2026-03-01,10,6
CLI-001854,2026-04-01,13,7
CLI-001854,2026-05-01,11,9
CLI-001854,2026-06-01,8,4
CLI-001855,2026-01-01,8,6
CLI-001855,2026-02-01,9,5
CLI-001855,2026-03-01,11,8
CLI-001855,2026-04-01,7,5
CLI-001855,2026-05-01,6,4
CLI-001855,2026-06-01,3,2
CLI-001856,2026-01-01,11,6
CLI-001856,2026-02-01,9,7
CLI-001856,2026-03-01,12,6
CLI-001856,2026-04-01,13,7
CLI-001856,2026-05-01,10,6
CLI-001856,2026-06-01,8,5
CLI-001857,2026-01-01,19,13
CLI-001857,2026-02-01,20,14
CLI-001857,2026-03-01,18,9
CLI-001857,2026-04-01,21,14
CLI-001857,2026-05-01,19,13
CLI-001857,2026-06-01,15,10
CLI-001858,2026-01-01,14,9
CLI-001858,2026-02-01,13,11
CLI-001858,2026-03-01,10,5
CLI-001858,2026-04-01,14,12
CLI-001858,2026-05-01,16,11
CLI-001858,2026-06-01,11,8
CLI-001859,2026-01-01,18,9
CLI-001859,2026-02-01,17,8
CLI-001859,2026-03-01,17,13
CLI-001859,2026-04-01,18,10
CLI-001859,2026-05-01,20,14
CLI-001859,2026-06-01,15,9
CLI-001860,2026-01-01,7,4
CLI-001860,2026-02-01,8,5
CLI-001860,2026-03-01,6,3
CLI-001860,2026-04-01,12,10
CLI-001860,2026-05-01,8,4
CLI-001860,2026-06-01,8,6
CLI-001861,2026-01-01,11,9
CLI-001861,2026-02-01,7,4
CLI-001861,2026-03-01,6,3
CLI-001861,2026-04-01,10,6
CLI-001861,2026-05-01,11,6
CLI-001861,2026-06-01,11,5
CLI-001863,2026-01-01,11,9
CLI-001863,2026-02-01,17,12
CLI-001863,2026-03-01,11,7
CLI-001863,2026-04-01,12,7
CLI-001863,2026-05-01,14,7
CLI-001863,2026-06-01,13,9
CLI-001864,2026-01-01,18,10
CLI-001864,2026-02-01,10,5
CLI-001864,2026-03-01,17,12
CLI-001864,2026-04-01,16,11
CLI-001864,2026-05-01,17,13
CLI-001864,2026-06-01,17,14
CLI-001865,2026-01-01,16,10
CLI-001865,2026-02-01,11,7
CLI-001865,2026-03-01,12,10
CLI-001865,2026-04-01,11,7
CLI-001865,2026-05-01,13,8
CLI-001865,2026-06-01,14,9
CLI-001866,2026-01-01,17,13
CLI-001866,2026-02-01,16,13
CLI-001866,2026-03-01,18,14
CLI-001866,2026-04-01,18,14
CLI-001866,2026-05-01,19,14
CLI-001866,2026-06-01,15,8
CLI-001867,2026-01-01,12,9
CLI-001867,2026-02-01,12,8
CLI-001867,2026-03-01,8,5
CLI-001867,2026-04-01,13,8
CLI-001867,2026-05-01,8,5
CLI-001867,2026-06-01,8,5
CLI-001868,2026-01-01,20,14
CLI-001868,2026-02-01,18,9
CLI-001868,2026-03-01,19,12
CLI-001868,2026-04-01,21,13
CLI-001868,2026-05-01,18,14
CLI-001868,2026-06-01,17,11
CLI-001869,2026-01-01,14,7
CLI-001869,2026-02-01,14,7
CLI-001869,2026-03-01,16,8
CLI-001869,2026-04-01,13,7
CLI-001869,2026-05-01,11,6
CLI-001869,2026-06-01,11,5
CLI-001870,2026-01-01,20,12
CLI-001870,2026-02-01,20,13
CLI-001870,2026-03-01,19,10
CLI-001870,2026-04-01,17,12
CLI-001870,2026-05-01,15,10
CLI-001870,2026-06-01,17,9
CLI-001871,2026-01-01,9,4
CLI-001871,2026-02-01,11,5
CLI-001871,2026-03-01,11,5
CLI-001871,2026-04-01,7,5
CLI-001871,2026-05-01,4,2
CLI-001871,2026-06-01,6,3
CLI-001872,2026-01-01,21,14
CLI-001872,2026-02-01,21,13
CLI-001872,2026-03-01,18,13
CLI-001872,2026-04-01,18,9
CLI-001872,2026-05-01,18,9
CLI-001872,2026-06-01,20,14
CLI-001873,2026-01-01,11,9
CLI-001873,2026-02-01,13,8
CLI-001873,2026-03-01,11,6
CLI-001873,2026-04-01,7,4
CLI-001873,2026-05-01,13,11
CLI-001873,2026-06-01,15,9
CLI-001874,2026-01-01,16,11
CLI-001874,2026-02-01,16,11
CLI-001874,2026-03-01,16,9
CLI-001874,2026-04-01,16,13
CLI-001874,2026-05-01,20,12
CLI-001874,2026-06-01,17,11
CLI-001875,2026-01-01,9,5
CLI-001875,2026-02-01,9,4
CLI-001875,2026-03-01,12,8
CLI-001875,2026-04-01,8,5
CLI-001875,2026-05-01,12,7
CLI-001875,2026-06-01,11,8
CLI-001876,2026-01-01,11,7
CLI-001876,2026-02-01,9,7
CLI-001876,2026-03-01,8,7
CLI-001876,2026-04-01,7,5
CLI-001876,2026-05-01,8,4
CLI-001876,2026-06-01,4,3
CLI-001877,2026-01-01,7,6
CLI-001877,2026-02-01,14,9
CLI-001877,2026-03-01,14,8
CLI-001877,2026-04-01,13,11
CLI-001877,2026-05-01,16,11
CLI-001877,2026-06-01,13,10
CLI-001878,2026-01-01,21,14
CLI-001878,2026-02-01,21,10
CLI-001878,2026-03-01,20,10
CLI-001878,2026-04-01,20,10
CLI-001878,2026-05-01,17,14
CLI-001878,2026-06-01,20,10
CLI-001879,2026-01-01,14,11
CLI-001879,2026-02-01,12,7
CLI-001879,2026-03-01,16,10
CLI-001879,2026-04-01,15,10
CLI-001879,2026-05-01,16,13
CLI-001879,2026-06-01,16,10
CLI-001880,2026-01-01,11,7
CLI-001880,2026-02-01,15,8
CLI-001880,2026-03-01,11,7
CLI-001880,2026-04-01,13,8
CLI-001880,2026-05-01,12,9
CLI-001880,2026-06-01,12,6
CLI-001881,2026-01-01,10,5
CLI-001881,2026-02-01,17,12
CLI-001881,2026-03-01,10,5
CLI-001881,2026-04-01,10,5
CLI-001881,2026-05-01,11,6
CLI-001881,2026-06-01,15,8
CLI-001883,2026-01-01,13,11
CLI-001883,2026-02-01,10,5
CLI-001883,2026-03-01,15,8
CLI-001883,2026-04-01,10,6
CLI-001883,2026-05-01,14,9
CLI-001883,2026-06-01,12,9
CLI-001884,2026-01-01,17,14
CLI-001884,2026-02-01,18,9
CLI-001884,2026-03-01,18,14
CLI-001884,2026-04-01,18,11
CLI-001884,2026-05-01,17,9
CLI-001884,2026-06-01,20,12
CLI-001885,2026-01-01,20,12
CLI-001885,2026-02-01,18,11
CLI-001885,2026-03-01,17,12
CLI-001885,2026-04-01,17,11
CLI-001885,2026-05-01,19,14
CLI-001885,2026-06-01,21,14
CLI-001886,2026-01-01,19,11
CLI-001886,2026-02-01,14,9
CLI-001886,2026-03-01,14,11
CLI-001886,2026-04-01,11,7
CLI-001886,2026-05-01,12,8
CLI-001886,2026-06-01,12,10
CLI-001887,2026-01-01,9,6
CLI-001887,2026-02-01,6,4
CLI-001887,2026-03-01,7,5
CLI-001887,2026-04-01,9,5
CLI-001887,2026-05-01,9,7
CLI-001887,2026-06-01,13,11
CLI-001888,2026-01-01,18,11
CLI-001888,2026-02-01,20,14
CLI-001888,2026-03-01,21,14
CLI-001888,2026-04-01,18,14
CLI-001888,2026-05-01,20,14
CLI-001888,2026-06-01,15,11
CLI-001889,2026-01-01,8,5
CLI-001889,2026-02-01,6,4
CLI-001889,2026-03-01,11,8
CLI-001889,2026-04-01,9,7
CLI-001889,2026-05-01,11,9
CLI-001889,2026-06-01,7,5
CLI-001891,2026-01-01,18,14
CLI-001891,2026-02-01,18,13
CLI-001891,2026-03-01,12,10
CLI-001891,2026-04-01,15,13
CLI-001891,2026-05-01,19,14
CLI-001891,2026-06-01,18,9
CLI-001892,2026-01-01,13,7
CLI-001892,2026-02-01,15,7
CLI-001892,2026-03-01,13,10
CLI-001892,2026-04-01,13,11
CLI-001892,2026-05-01,15,7
CLI-001892,2026-06-01,15,12
CLI-001893,2026-01-01,17,9
CLI-001893,2026-02-01,18,9
CLI-001893,2026-03-01,17,8
CLI-001893,2026-04-01,18,10
CLI-001893,2026-05-01,12,6
CLI-001893,2026-06-01,14,9
CLI-001894,2026-01-01,16,11
CLI-001894,2026-02-01,15,8
CLI-001894,2026-03-01,14,8
CLI-001894,2026-04-01,16,9
CLI-001894,2026-05-01,14,12
CLI-001894,2026-06-01,17,11
CLI-001895,2026-01-01,6,5
CLI-001895,2026-02-01,10,8
CLI-001895,2026-03-01,9,7
CLI-001895,2026-04-01,10,6
CLI-001895,2026-05-01,8,4
CLI-001895,2026-06-01,2,1
CLI-001896,2026-01-01,20,11
CLI-001896,2026-02-01,13,6
