lead_id,advisor_id,market,territory,product_interest,stage,created_date,last_update
LEAD-002516,ADV-056,Botswana,Gaborone,Funeral,Closed Lost,2024-09-12,2024-10-02
LEAD-002517,ADV-056,Botswana,Gaborone,Health,Closed Won,2026-05-22,2026-06-03
LEAD-002518,ADV-081,Namibia,Windhoek,Investment,Proposal,2026-04-28,2026-06-03
LEAD-002519,ADV-074,South Africa,Eastern Cape,Life,Meeting,2024-09-29,2024-10-17
LEAD-002520,ADV-141,South Africa,Western Cape,Life,Proposal,2024-10-17,2024-10-22
LEAD-002521,ADV-023,Lesotho,Berea,Funeral,Contacted,2025-10-14,2025-11-06
LEAD-002522,ADV-152,South Africa,Gauteng,Investment,Meeting,2024-10-05,2024-11-14
LEAD-002523,ADV-031,Botswana,Francistown,Investment,Contacted,2025-10-19,2025-11-07
LEAD-002524,ADV-101,South Africa,KwaZulu-Natal,Life,Closed Lost,2024-11-12,2024-12-18
LEAD-002525,ADV-055,South Africa,KwaZulu-Natal,Life,Meeting,2025-01-24,2025-03-05
LEAD-002526,ADV-036,South Africa,KwaZulu-Natal,Life,Closed Lost,2026-06-03,2026-06-20
LEAD-002527,ADV-134,South Africa,Western Cape,Funeral,Closed Won,2024-08-26,2024-09-26
LEAD-002528,ADV-067,South Africa,Gauteng,Health,Proposal,2026-06-03,2026-06-05
LEAD-002529,ADV-009,Lesotho,Maseru,Health,New,2024-11-18,2024-12-02
LEAD-002530,ADV-060,South Africa,Eastern Cape,Funeral,New,2025-07-02,2025-08-14
LEAD-002531,ADV-030,Botswana,Francistown,Life,Proposal,2024-09-16,2024-10-09
LEAD-002532,ADV-024,South Africa,Western Cape,Health,New,2024-07-16,2024-07-16
LEAD-002533,ADV-016,South Africa,Western Cape,Life,Meeting,2024-07-05,2024-07-23
LEAD-002534,ADV-096,South Africa,Gauteng,Funeral,Meeting,2025-01-07,2025-01-28
LEAD-002535,ADV-138,South Africa,Eastern Cape,Life,Proposal,2025-09-16,2025-10-30
LEAD-002536,ADV-107,Lesotho,Maseru,Life,Contacted,2025-09-07,2025-09-25
LEAD-002537,ADV-113,Botswana,Francistown,Investment,Meeting,2026-05-29,2026-06-10
LEAD-002538,ADV-124,Namibia,Windhoek,Funeral,Contacted,2026-04-03,2026-05-15
LEAD-002539,ADV-124,Namibia,Windhoek,Funeral,Contacted,2024-12-17,2025-01-17
LEAD-002540,ADV-141,South Africa,Western Cape,Investment,Contacted,2024-08-03,2024-09-13
LEAD-002541,ADV-110,South Africa,KwaZulu-Natal,Health,Contacted,2025-12-22,2026-02-02
LEAD-002542,ADV-016,South Africa,Western Cape,Health,Contacted,2024-07-14,2024-07-28
LEAD-002543,ADV-159,South Africa,Gauteng,Funeral,Contacted,2024-12-30,2025-02-06
LEAD-002544,ADV-104,Botswana,Francistown,Funeral,Contacted,2024-09-10,2024-10-21
LEAD-002545,ADV-142,South Africa,Western Cape,Life,Meeting,2024-07-26,2024-07-28
LEAD-002546,ADV-117,Botswana,Francistown,Funeral,Closed Won,2025-03-01,2025-04-12
LEAD-002547,ADV-015,Botswana,Francistown,Life,New,2025-08-27,2025-09-22
LEAD-002548,ADV-127,South Africa,Eastern Cape,Health,Meeting,2024-08-05,2024-09-07
LEAD-002549,ADV-073,South Africa,KwaZulu-Natal,Health,Meeting,2024-11-05,2024-12-18
LEAD-002550,ADV-049,Namibia,Swakopmund,Life,Contacted,2025-12-17,2026-01-21
LEAD-002551,ADV-098,South Africa,Gauteng,Life,Meeting,2026-04-28,2026-05-03
LEAD-002552,ADV-001,South Africa,KwaZulu-Natal,Life,Closed Won,2026-05-20,2026-05-31
LEAD-002553,ADV-001,South Africa,KwaZulu-Natal,Funeral,New,2025-04-08,2025-04-22
LEAD-002554,ADV-079,Lesotho,Maseru,Life,Contacted,2025-07-31,2025-08-22
LEAD-002555,ADV-044,Namibia,Swakopmund,Funeral,Proposal,2025-02-25,2025-02-25
LEAD-002556,ADV-108,Lesotho,Berea,Life,Closed Won,2025-12-29,2026-02-11
LEAD-002557,ADV-041,Namibia,Swakopmund,Funeral,Proposal,2025-12-22,2025-12-28
LEAD-002558,ADV-145,South Africa,Western Cape,Funeral,Proposal,2026-04-02,2026-04-25
LEAD-002559,ADV-125,Lesotho,Berea,Funeral,Meeting,2025-06-27,2025-07-03
LEAD-002560,ADV-075,South Africa,Gauteng,Investment,Closed Won,2025-02-12,2025-03-22
LEAD-002561,ADV-006,South Africa,Gauteng,Funeral,Contacted,2025-04-22,2025-05-07
LEAD-002562,ADV-128,South Africa,Gauteng,Life,Meeting,2025-06-26,2025-07-24
LEAD-002563,ADV-077,South Africa,Gauteng,Health,Closed Won,2024-10-16,2024-10-23
LEAD-002564,ADV-054,South Africa,Western Cape,Funeral,New,2026-01-16,2026-02-13
LEAD-002565,ADV-117,Botswana,Francistown,Life,Contacted,2026-02-13,2026-03-19
LEAD-002566,ADV-096,South Africa,Gauteng,Funeral,Closed Lost,2026-04-10,2026-04-12
LEAD-002567,ADV-122,Namibia,Swakopmund,Investment,Meeting,2026-01-13,2026-02-26
LEAD-002568,ADV-002,South Africa,KwaZulu-Natal,Life,Closed Won,2024-12-16,2025-01-25
LEAD-002569,ADV-006,South Africa,Gauteng,Life,Meeting,2026-02-08,2026-02-16
LEAD-002570,ADV-034,South Africa,KwaZulu-Natal,Investment,Contacted,2025-04-24,2025-05-31
LEAD-002571,ADV-111,South Africa,Gauteng,Funeral,New,2025-12-10,2026-01-17
LEAD-002572,ADV-026,South Africa,Eastern Cape,Funeral,Meeting,2024-10-13,2024-10-29
LEAD-002573,ADV-011,South Africa,Western Cape,Funeral,New,2024-07-30,2024-09-10
LEAD-002574,ADV-020,South Africa,Eastern Cape,Health,Meeting,2024-08-19,2024-09-24
LEAD-002575,ADV-137,Lesotho,Maseru,Funeral,Contacted,2025-12-27,2026-01-15
LEAD-002576,ADV-066,Botswana,Gaborone,Life,Closed Won,2024-11-01,2024-12-11
LEAD-002577,ADV-057,Lesotho,Berea,Funeral,New,2024-10-05,2024-10-13
LEAD-002578,ADV-096,South Africa,Gauteng,Investment,Contacted,2025-11-17,2025-11-30
LEAD-002579,ADV-127,South Africa,Eastern Cape,Health,Proposal,2025-10-16,2025-11-14
LEAD-002580,ADV-120,Botswana,Francistown,Life,Contacted,2024-10-07,2024-11-19
LEAD-002581,ADV-030,Botswana,Francistown,Life,Contacted,2026-02-13,2026-02-21
LEAD-002582,ADV-141,South Africa,Western Cape,Investment,Closed Lost,2025-02-21,2025-03-07
LEAD-002583,ADV-116,South Africa,Eastern Cape,Health,Contacted,2025-04-02,2025-05-04
LEAD-002584,ADV-117,Botswana,Francistown,Funeral,Closed Won,2025-09-24,2025-10-01
LEAD-002585,ADV-017,Lesotho,Berea,Life,New,2025-06-09,2025-06-12
LEAD-002586,ADV-068,Lesotho,Berea,Investment,Meeting,2026-06-19,2026-06-20
LEAD-002587,ADV-092,Botswana,Gaborone,Investment,Proposal,2025-02-07,2025-03-04
LEAD-002588,ADV-009,Lesotho,Maseru,Life,Proposal,2025-07-12,2025-08-21
LEAD-002589,ADV-067,South Africa,Gauteng,Funeral,Meeting,2024-08-03,2024-08-15
LEAD-002590,ADV-132,Botswana,Francistown,Funeral,Closed Won,2025-07-10,2025-08-19
LEAD-002591,ADV-066,Botswana,Gaborone,Life,New,2025-11-07,2025-11-26
LEAD-002592,ADV-137,Lesotho,Maseru,Investment,Meeting,2025-02-04,2025-03-19
LEAD-002593,ADV-043,Botswana,Gaborone,Funeral,Meeting,2024-08-13,2024-08-21
LEAD-002594,ADV-045,South Africa,KwaZulu-Natal,Investment,Contacted,2025-04-24,2025-06-01
LEAD-002595,ADV-110,South Africa,KwaZulu-Natal,Funeral,Proposal,2024-09-20,2024-09-30
LEAD-002596,ADV-079,Lesotho,Maseru,Funeral,Contacted,2025-12-18,2026-01-06
LEAD-002597,ADV-010,South Africa,Gauteng,Funeral,Contacted,2025-04-12,2025-05-16
LEAD-002598,ADV-004,South Africa,Eastern Cape,Investment,Contacted,2026-02-04,2026-03-19
LEAD-002599,ADV-007,Lesotho,Maseru,Funeral,Meeting,2024-10-04,2024-10-14
LEAD-002600,ADV-052,Lesotho,Berea,Health,New,2025-03-10,2025-04-06
LEAD-002601,ADV-152,South Africa,Gauteng,Life,Meeting,2025-08-19,2025-09-06
LEAD-002602,ADV-134,South Africa,Western Cape,Funeral,Closed Won,2025-09-19,2025-10-06
LEAD-002603,ADV-023,Lesotho,Berea,Health,Contacted,2026-04-19,2026-05-02
LEAD-002604,ADV-152,South Africa,Gauteng,Life,Closed Lost,2025-07-31,2025-08-13
LEAD-002605,ADV-078,South Africa,Western Cape,Funeral,Contacted,2025-02-09,2025-03-14
LEAD-002606,ADV-098,South Africa,Gauteng,Health,Meeting,2025-02-10,2025-02-20
LEAD-002607,ADV-001,South Africa,KwaZulu-Natal,Funeral,Closed Won,2025-04-18,2025-04-30
LEAD-002608,ADV-047,Lesotho,Maseru,Life,Meeting,2025-10-29,2025-11-08
LEAD-002609,ADV-035,South Africa,Gauteng,Funeral,New,2025-01-08,2025-01-09
LEAD-002610,ADV-117,Botswana,Francistown,Funeral,Contacted,2024-06-20,2024-06-26
LEAD-002611,ADV-109,South Africa,Gauteng,Life,Closed Won,2026-03-09,2026-03-17
LEAD-002612,ADV-044,Namibia,Swakopmund,Funeral,Meeting,2024-12-28,2025-01-17
LEAD-002613,ADV-047,Lesotho,Maseru,Funeral,Contacted,2024-08-11,2024-09-06
LEAD-002614,ADV-143,South Africa,Gauteng,Funeral,Contacted,2025-06-08,2025-07-21
LEAD-002615,ADV-094,South Africa,Eastern Cape,Funeral,Contacted,2026-03-20,2026-03-25
LEAD-002616,ADV-050,South Africa,Western Cape,Life,New,2025-09-27,2025-10-14
LEAD-002617,ADV-101,South Africa,KwaZulu-Natal,Life,Meeting,2025-12-12,2025-12-19
LEAD-002618,ADV-128,South Africa,Gauteng,Health,Proposal,2024-08-04,2024-09-14
LEAD-002619,ADV-137,Lesotho,Maseru,Life,Proposal,2024-11-22,2024-12-16
LEAD-002620,ADV-154,South Africa,Gauteng,Life,Meeting,2025-06-12,2025-07-04
LEAD-002621,ADV-035,South Africa,Gauteng,Funeral,Proposal,2026-03-13,2026-04-16
LEAD-002622,ADV-114,South Africa,KwaZulu-Natal,Funeral,Closed Lost,2025-03-03,2025-04-10
LEAD-002623,ADV-139,South Africa,Gauteng,Funeral,Closed Won,2025-12-25,2026-01-22
LEAD-002624,ADV-127,South Africa,Eastern Cape,Funeral,Closed Won,2025-07-30,2025-08-13
LEAD-002625,ADV-153,South Africa,KwaZulu-Natal,Life,Contacted,2026-03-26,2026-04-05
LEAD-002626,ADV-004,South Africa,Eastern Cape,Funeral,Contacted,2026-04-08,2026-04-12
LEAD-002627,ADV-034,South Africa,KwaZulu-Natal,Life,New,2024-08-19,2024-09-25
LEAD-002628,ADV-026,South Africa,Eastern Cape,Funeral,Contacted,2025-07-09,2025-07-31
LEAD-002629,ADV-057,Lesotho,Berea,Life,Meeting,2025-12-06,2026-01-18
LEAD-002630,ADV-128,South Africa,Gauteng,Health,Contacted,2025-06-22,2025-07-09
LEAD-002631,ADV-149,Botswana,Francistown,Funeral,Meeting,2025-07-18,2025-07-30
LEAD-002632,ADV-054,South Africa,Western Cape,Health,Contacted,2025-05-15,2025-06-05
LEAD-002633,ADV-054,South Africa,Western Cape,Funeral,Closed Won,2025-11-16,2025-12-10
LEAD-002634,ADV-087,South Africa,Gauteng,Funeral,New,2026-05-19,2026-05-30
LEAD-002635,ADV-095,South Africa,Western Cape,Investment,Meeting,2024-08-03,2024-08-23
LEAD-002636,ADV-023,Lesotho,Berea,Investment,Closed Lost,2025-04-18,2025-04-21
LEAD-002637,ADV-030,Botswana,Francistown,Life,Closed Won,2025-06-18,2025-07-01
LEAD-002638,ADV-126,South Africa,Western Cape,Funeral,Contacted,2025-10-26,2025-11-21
LEAD-002639,ADV-082,South Africa,Eastern Cape,Investment,Contacted,2026-05-15,2026-06-15
LEAD-002640,ADV-051,Botswana,Gaborone,Funeral,Closed Won,2026-03-14,2026-04-21
LEAD-002641,ADV-059,South Africa,Eastern Cape,Life,Closed Lost,2025-03-24,2025-04-17
LEAD-002642,ADV-091,Botswana,Francistown,Life,Meeting,2025-04-25,2025-05-27
LEAD-002643,ADV-082,South Africa,Eastern Cape,Funeral,New,2024-08-30,2024-09-29
LEAD-002644,ADV-083,Namibia,Windhoek,Funeral,Proposal,2026-01-10,2026-02-16
LEAD-002645,ADV-069,South Africa,KwaZulu-Natal,Life,Contacted,2025-02-15,2025-03-10
LEAD-002646,ADV-072,South Africa,KwaZulu-Natal,Funeral,Contacted,2025-11-08,2025-12-15
LEAD-002647,ADV-072,South Africa,KwaZulu-Natal,Life,Contacted,2024-08-16,2024-09-16
LEAD-002648,ADV-025,South Africa,Gauteng,Life,Meeting,2026-04-04,2026-05-10
LEAD-002649,ADV-093,Botswana,Francistown,Life,Closed Won,2026-04-25,2026-06-03
LEAD-002650,ADV-103,Lesotho,Berea,Health,Closed Won,2025-12-25,2026-01-25
LEAD-002651,ADV-097,Lesotho,Maseru,Health,Contacted,2025-12-18,2026-01-10
LEAD-002652,ADV-156,South Africa,Western Cape,Health,Contacted,2024-09-22,2024-10-24
LEAD-002653,ADV-124,Namibia,Windhoek,Life,Contacted,2024-10-10,2024-11-09
LEAD-002654,ADV-062,Lesotho,Berea,Health,Contacted,2025-04-17,2025-05-31
LEAD-002655,ADV-024,South Africa,Western Cape,Life,Contacted,2026-04-13,2026-05-16
LEAD-002656,ADV-097,Lesotho,Maseru,Life,Contacted,2024-06-26,2024-07-23
LEAD-002657,ADV-061,Lesotho,Berea,Funeral,Closed Won,2024-11-19,2024-12-02
LEAD-002658,ADV-064,South Africa,KwaZulu-Natal,Funeral,Meeting,2025-06-11,2025-07-19
LEAD-002659,ADV-112,South Africa,Gauteng,Funeral,Meeting,2025-11-01,2025-11-26
LEAD-002660,ADV-127,South Africa,Eastern Cape,Health,Meeting,2024-08-28,2024-09-14
LEAD-002661,ADV-104,Botswana,Francistown,Life,Contacted,2024-08-11,2024-08-26
LEAD-002662,ADV-103,Lesotho,Berea,Health,Closed Lost,2026-01-27,2026-03-06
LEAD-002663,ADV-101,South Africa,KwaZulu-Natal,Funeral,Contacted,2025-07-04,2025-07-09
LEAD-002664,ADV-136,South Africa,Eastern Cape,Funeral,Contacted,2025-10-09,2025-11-02
LEAD-002665,ADV-157,South Africa,Eastern Cape,Funeral,Meeting,2026-02-26,2026-03-03
LEAD-002666,ADV-051,Botswana,Gaborone,Health,Proposal,2025-08-06,2025-09-16
LEAD-002667,ADV-145,South Africa,Western Cape,Health,Closed Lost,2026-05-16,2026-06-07
LEAD-002668,ADV-017,Lesotho,Berea,Investment,Meeting,2025-09-21,2025-10-23
LEAD-002669,ADV-106,South Africa,KwaZulu-Natal,Health,Closed Lost,2024-08-22,2024-09-12
LEAD-002670,ADV-131,South Africa,Eastern Cape,Investment,Contacted,2024-07-13,2024-07-20
LEAD-002671,ADV-082,South Africa,Eastern Cape,Health,Contacted,2024-12-20,2025-01-24
LEAD-002672,ADV-007,Lesotho,Maseru,Funeral,New,2025-03-29,2025-04-10
LEAD-002673,ADV-102,Botswana,Francistown,Life,New,2026-05-23,2026-06-20
LEAD-002674,ADV-002,South Africa,KwaZulu-Natal,Life,Closed Lost,2026-03-29,2026-04-11
LEAD-002675,ADV-071,Botswana,Gaborone,Life,New,2024-12-25,2025-01-20
LEAD-002676,ADV-045,South Africa,KwaZulu-Natal,Funeral,Proposal,2024-11-18,2024-11-24
LEAD-002677,ADV-127,South Africa,Eastern Cape,Funeral,New,2025-01-02,2025-01-15
LEAD-002678,ADV-074,South Africa,Eastern Cape,Life,Meeting,2024-07-30,2024-08-16
LEAD-002679,ADV-028,Namibia,Swakopmund,Life,Contacted,2024-12-18,2025-01-14
LEAD-002680,ADV-047,Lesotho,Maseru,Funeral,Closed Won,2024-09-28,2024-11-03
LEAD-002681,ADV-141,South Africa,Western Cape,Funeral,Contacted,2025-03-15,2025-04-24
LEAD-002682,ADV-155,Lesotho,Berea,Funeral,New,2025-10-24,2025-11-19
LEAD-002683,ADV-099,South Africa,Western Cape,Funeral,Proposal,2025-04-19,2025-05-02
LEAD-002684,ADV-076,South Africa,Western Cape,Life,Closed Lost,2026-06-11,2026-06-20
LEAD-002685,ADV-040,South Africa,Eastern Cape,Funeral,Closed Lost,2025-06-15,2025-06-21
LEAD-002686,ADV-028,Namibia,Swakopmund,Health,Closed Won,2025-05-07,2025-06-10
LEAD-002687,ADV-007,Lesotho,Maseru,Investment,Proposal,2026-04-09,2026-04-13
LEAD-002688,ADV-050,South Africa,Western Cape,Investment,Closed Won,2025-12-06,2025-12-30
LEAD-002689,ADV-032,South Africa,KwaZulu-Natal,Life,Meeting,2024-12-28,2025-02-07
LEAD-002690,ADV-145,South Africa,Western Cape,Health,Contacted,2026-05-21,2026-06-20
LEAD-002691,ADV-008,South Africa,Gauteng,Funeral,New,2024-10-26,2024-11-29
LEAD-002692,ADV-111,South Africa,Gauteng,Health,New,2026-05-25,2026-06-20
LEAD-002693,ADV-157,South Africa,Eastern Cape,Funeral,Contacted,2025-11-27,2025-11-27
LEAD-002694,ADV-005,South Africa,Gauteng,Funeral,Contacted,2025-05-11,2025-06-19
LEAD-002695,ADV-073,South Africa,KwaZulu-Natal,Health,New,2025-05-17,2025-06-08
LEAD-002696,ADV-091,Botswana,Francistown,Funeral,Contacted,2026-05-16,2026-06-20
LEAD-002697,ADV-095,South Africa,Western Cape,Life,New,2025-01-06,2025-02-15
LEAD-002698,ADV-021,Namibia,Swakopmund,Life,Contacted,2024-09-20,2024-10-26
LEAD-002699,ADV-085,Namibia,Swakopmund,Life,Closed Won,2025-04-16,2025-05-04
LEAD-002700,ADV-102,Botswana,Francistown,Investment,Proposal,2024-11-06,2024-12-14
LEAD-002701,ADV-083,Namibia,Windhoek,Health,Closed Lost,2024-09-04,2024-09-28
LEAD-002702,ADV-120,Botswana,Francistown,Life,Contacted,2024-10-02,2024-11-08
LEAD-002703,ADV-002,South Africa,KwaZulu-Natal,Funeral,Proposal,2025-03-28,2025-05-08
LEAD-002704,ADV-073,South Africa,KwaZulu-Natal,Funeral,Closed Won,2025-01-16,2025-02-01
LEAD-002705,ADV-036,South Africa,KwaZulu-Natal,Life,Proposal,2025-02-23,2025-03-29
LEAD-002706,ADV-002,South Africa,KwaZulu-Natal,Life,Meeting,2025-09-13,2025-09-30
LEAD-002707,ADV-043,Botswana,Gaborone,Funeral,Contacted,2024-10-30,2024-11-18
LEAD-002708,ADV-123,Namibia,Windhoek,Investment,New,2024-06-26,2024-07-29
LEAD-002709,ADV-144,South Africa,KwaZulu-Natal,Life,New,2026-03-05,2026-04-03
LEAD-002710,ADV-083,Namibia,Windhoek,Life,New,2025-12-01,2025-12-26
LEAD-002711,ADV-125,Lesotho,Berea,Funeral,New,2024-11-04,2024-11-16
LEAD-002712,ADV-065,Botswana,Gaborone,Funeral,Proposal,2025-08-26,2025-09-20
LEAD-002713,ADV-033,Namibia,Windhoek,Funeral,Closed Won,2026-01-12,2026-01-28
LEAD-002714,ADV-032,South Africa,KwaZulu-Natal,Life,New,2026-02-08,2026-03-22
LEAD-002715,ADV-108,Lesotho,Berea,Funeral,Closed Lost,2026-02-20,2026-04-05
LEAD-002716,ADV-086,South Africa,KwaZulu-Natal,Funeral,Contacted,2024-09-27,2024-10-18
LEAD-002717,ADV-076,South Africa,Western Cape,Life,Meeting,2026-04-26,2026-05-05
LEAD-002718,ADV-034,South Africa,KwaZulu-Natal,Life,Meeting,2026-02-22,2026-04-03
LEAD-002719,ADV-092,Botswana,Gaborone,Investment,Proposal,2025-05-13,2025-06-02
LEAD-002720,ADV-031,Botswana,Francistown,Funeral,Contacted,2024-06-22,2024-07-15
LEAD-002721,ADV-107,Lesotho,Maseru,Life,Meeting,2024-12-26,2025-01-25
LEAD-002722,ADV-095,South Africa,Western Cape,Life,Proposal,2026-02-03,2026-03-10
LEAD-002723,ADV-158,Botswana,Gaborone,Health,Contacted,2024-08-10,2024-09-16
LEAD-002724,ADV-059,South Africa,Eastern Cape,Funeral,Closed Won,2025-12-31,2026-02-10
LEAD-002725,ADV-003,South Africa,Gauteng,Funeral,Meeting,2024-10-18,2024-11-04
LEAD-002726,ADV-085,Namibia,Swakopmund,Funeral,Closed Lost,2024-08-22,2024-09-10
LEAD-002727,ADV-130,Lesotho,Maseru,Funeral,Meeting,2025-02-08,2025-02-23
LEAD-002728,ADV-123,Namibia,Windhoek,Investment,Contacted,2025-07-11,2025-08-21
LEAD-002729,ADV-082,South Africa,Eastern Cape,Funeral,New,2025-10-25,2025-10-29
LEAD-002730,ADV-030,Botswana,Francistown,Life,Proposal,2025-12-01,2026-01-09
LEAD-002731,ADV-086,South Africa,KwaZulu-Natal,Funeral,Meeting,2024-06-27,2024-08-09
LEAD-002732,ADV-028,Namibia,Swakopmund,Life,Meeting,2025-02-20,2025-02-28
LEAD-002733,ADV-002,South Africa,KwaZulu-Natal,Health,New,2024-06-28,2024-07-10
LEAD-002734,ADV-093,Botswana,Francistown,Funeral,Proposal,2025-07-13,2025-08-03
LEAD-002735,ADV-102,Botswana,Francistown,Life,Meeting,2025-09-18,2025-10-01
LEAD-002736,ADV-026,South Africa,Eastern Cape,Funeral,Closed Lost,2025-04-26,2025-05-05
LEAD-002737,ADV-025,South Africa,Gauteng,Life,Proposal,2025-02-18,2025-02-24
LEAD-002738,ADV-147,South Africa,Western Cape,Life,Contacted,2024-07-31,2024-08-08
LEAD-002739,ADV-051,Botswana,Gaborone,Funeral,Closed Won,2024-07-11,2024-08-18
LEAD-002740,ADV-151,South Africa,Gauteng,Life,Proposal,2024-12-12,2025-01-14
LEAD-002741,ADV-074,South Africa,Eastern Cape,Funeral,Closed Lost,2025-12-04,2025-12-17
LEAD-002742,ADV-008,South Africa,Gauteng,Life,Contacted,2025-10-29,2025-12-03
LEAD-002743,ADV-056,Botswana,Gaborone,Life,Closed Won,2025-08-13,2025-08-14
LEAD-002744,ADV-102,Botswana,Francistown,Funeral,New,2024-10-24,2024-11-20
LEAD-002745,ADV-032,South Africa,KwaZulu-Natal,Investment,Closed Won,2024-07-20,2024-08-07
LEAD-002746,ADV-073,South Africa,KwaZulu-Natal,Funeral,Proposal,2025-03-03,2025-04-05
LEAD-002747,ADV-100,Lesotho,Maseru,Life,Closed Won,2025-07-26,2025-08-28
LEAD-002748,ADV-090,Botswana,Francistown,Life,Meeting,2025-04-12,2025-04-22
LEAD-002749,ADV-022,South Africa,Eastern Cape,Life,Meeting,2025-06-19,2025-06-29
LEAD-002750,ADV-031,Botswana,Francistown,Funeral,Contacted,2025-12-09,2026-01-08
LEAD-002751,ADV-004,South Africa,Eastern Cape,Life,New,2025-02-24,2025-03-04
LEAD-002752,ADV-098,South Africa,Gauteng,Health,Contacted,2025-04-13,2025-05-01
LEAD-002753,ADV-067,South Africa,Gauteng,Funeral,Meeting,2025-08-26,2025-09-04
LEAD-002754,ADV-078,South Africa,Western Cape,Funeral,Meeting,2025-07-07,2025-08-06
LEAD-002755,ADV-154,South Africa,Gauteng,Funeral,Meeting,2025-04-19,2025-04-24
LEAD-002756,ADV-008,South Africa,Gauteng,Health,Contacted,2025-12-23,2025-12-29
LEAD-002757,ADV-012,Lesotho,Maseru,Life,Closed Lost,2025-08-01,2025-08-13
LEAD-002758,ADV-019,South Africa,Western Cape,Life,Meeting,2024-09-05,2024-09-05
LEAD-002759,ADV-112,South Africa,Gauteng,Funeral,New,2026-03-09,2026-03-28
LEAD-002760,ADV-091,Botswana,Francistown,Life,Meeting,2025-04-22,2025-05-18
LEAD-002761,ADV-076,South Africa,Western Cape,Health,Contacted,2025-09-15,2025-10-22
LEAD-002762,ADV-019,South Africa,Western Cape,Health,Proposal,2024-07-20,2024-09-02
LEAD-002763,ADV-110,South Africa,KwaZulu-Natal,Funeral,Proposal,2025-05-01,2025-05-19
LEAD-002764,ADV-152,South Africa,Gauteng,Funeral,Closed Lost,2024-08-02,2024-08-21
LEAD-002765,ADV-091,Botswana,Francistown,Investment,Closed Lost,2025-02-13,2025-03-02
LEAD-002766,ADV-063,Namibia,Windhoek,Funeral,Proposal,2024-10-03,2024-10-27
LEAD-002767,ADV-147,South Africa,Western Cape,Life,Contacted,2025-08-22,2025-10-03
LEAD-002768,ADV-095,South Africa,Western Cape,Life,Proposal,2025-06-09,2025-07-09
LEAD-002769,ADV-061,Lesotho,Berea,Life,Meeting,2026-05-23,2026-05-25
LEAD-002770,ADV-027,South Africa,Eastern Cape,Health,Contacted,2024-12-26,2025-01-13
LEAD-002771,ADV-129,Lesotho,Maseru,Life,Contacted,2025-05-12,2025-06-01
LEAD-002772,ADV-048,South Africa,KwaZulu-Natal,Funeral,Meeting,2026-02-16,2026-03-08
LEAD-002773,ADV-078,South Africa,Western Cape,Life,Contacted,2024-09-07,2024-10-17
LEAD-002774,ADV-007,Lesotho,Maseru,Funeral,Proposal,2024-09-05,2024-10-08
LEAD-002775,ADV-071,Botswana,Gaborone,Funeral,Contacted,2025-08-26,2025-09-16
LEAD-002776,ADV-056,Botswana,Gaborone,Health,Closed Won,2026-02-07,2026-03-09
LEAD-002777,ADV-008,South Africa,Gauteng,Funeral,New,2025-06-17,2025-06-20
LEAD-002778,ADV-122,Namibia,Swakopmund,Funeral,Closed Won,2024-07-06,2024-07-22
LEAD-002779,ADV-137,Lesotho,Maseru,Investment,Closed Won,2025-04-08,2025-05-12
LEAD-002780,ADV-002,South Africa,KwaZulu-Natal,Life,Proposal,2026-02-13,2026-03-20
LEAD-002781,ADV-012,Lesotho,Maseru,Life,Proposal,2024-07-04,2024-07-17
LEAD-002782,ADV-069,South Africa,KwaZulu-Natal,Investment,New,2026-02-27,2026-03-30
LEAD-002783,ADV-130,Lesotho,Maseru,Funeral,Closed Lost,2024-07-18,2024-07-29
LEAD-002784,ADV-032,South Africa,KwaZulu-Natal,Funeral,Closed Won,2026-04-07,2026-05-02
LEAD-002785,ADV-003,South Africa,Gauteng,Funeral,Closed Won,2024-08-11,2024-09-20
LEAD-002786,ADV-059,South Africa,Eastern Cape,Health,Contacted,2024-11-02,2024-11-22
LEAD-002787,ADV-101,South Africa,KwaZulu-Natal,Funeral,Contacted,2026-04-30,2026-05-26
LEAD-002788,ADV-127,South Africa,Eastern Cape,Health,Closed Won,2024-09-11,2024-09-27
LEAD-002789,ADV-087,South Africa,Gauteng,Funeral,New,2025-05-09,2025-05-26
LEAD-002790,ADV-116,South Africa,Eastern Cape,Life,Closed Won,2025-06-01,2025-06-05
LEAD-002791,ADV-003,South Africa,Gauteng,Funeral,Contacted,2024-10-18,2024-10-22
LEAD-002792,ADV-047,Lesotho,Maseru,Life,Contacted,2025-09-02,2025-10-03
LEAD-002793,ADV-082,South Africa,Eastern Cape,Health,Closed Won,2025-07-04,2025-08-11
