policy_id,market,product_type,channel,advisor_id,issue_date,premium
POL-003359,Botswana,Funeral,Tied Advisor,ADV-079,2024-11-30,69.78
POL-003363,South Africa,Funeral,Independent Broker,ADV-145,2024-09-27,277.25
POL-003367,South Africa,Funeral,Independent Broker,ADV-007,2026-01-19,412.9
POL-003368,South Africa,Life,Direct Digital,ADV-093,2024-07-31,150.25
POL-003369,Lesotho,Funeral,Independent Broker,ADV-137,2024-10-17,415.93
POL-003371,South Africa,Investment,Direct Digital,ADV-138,2025-10-04,119.68
POL-003375,South Africa,Life,Independent Broker,ADV-005,2024-12-14,123.65
POL-003376,South Africa,Funeral,Tied Advisor,ADV-100,2026-03-21,2423.1
POL-003377,Lesotho,Life,Direct Digital,ADV-099,2025-04-19,1096.69
POL-003379,Namibia,Funeral,Independent Broker,ADV-056,2025-05-28,81.75
POL-003387,South Africa,Life,Tied Advisor,ADV-140,2025-01-21,64.65
POL-003389,Botswana,Funeral,Tied Advisor,ADV-001,2025-07-08,217.04
POL-003390,Lesotho,Health,Bancassurance,ADV-133,2026-05-15,140.92
POL-003391,South Africa,Funeral,Direct Digital,ADV-076,2025-03-14,132.09
POL-003392,Namibia,Funeral,Tied Advisor,ADV-054,2024-06-30,2118.72
POL-003396,Lesotho,Health,Direct Digital,ADV-154,2025-11-28,77.49
POL-003408,Botswana,Health,Tied Advisor,ADV-134,2025-03-27,242.89
POL-003409,South Africa,Life,Tied Advisor,ADV-104,2026-04-08,120.51
POL-003417,Namibia,Funeral,Independent Broker,ADV-102,2025-10-27,164.12
POL-003418,South Africa,Funeral,Tied Advisor,ADV-144,2026-05-27,122.07
POL-003419,Namibia,Funeral,Direct Digital,ADV-001,2026-01-09,218.72
POL-003421,Lesotho,Funeral,Independent Broker,ADV-078,2024-10-19,252.5
POL-003423,Botswana,Health,Bancassurance,ADV-109,2024-07-09,131.48
POL-003424,Lesotho,Health,Direct Digital,ADV-007,2024-07-04,60.37
POL-003425,Botswana,Health,Independent Broker,ADV-145,2025-02-20,1303.87
POL-003426,South Africa,Investment,Tied Advisor,ADV-009,2025-05-16,58.55
POL-003432,Lesotho,Funeral,Tied Advisor,ADV-019,2024-12-20,144.56
POL-003435,Lesotho,Life,Direct Digital,ADV-069,2024-10-14,69.67
POL-003438,South Africa,Life,Bancassurance,ADV-108,2024-08-15,198.03
POL-003440,Lesotho,Funeral,Tied Advisor,ADV-126,2025-06-28,120.07
POL-003442,South Africa,Life,Independent Broker,ADV-011,2025-12-03,2676.13
POL-003444,South Africa,Investment,Tied Advisor,ADV-123,2026-03-04,123.51
POL-003448,South Africa,Funeral,Independent Broker,ADV-051,2025-07-19,193.26
POL-003450,Namibia,Funeral,Tied Advisor,ADV-098,2024-11-04,71.72
POL-003454,South Africa,Health,Tied Advisor,ADV-017,2026-01-30,65.32
POL-003456,Lesotho,Funeral,Direct Digital,ADV-130,2025-10-07,77.46
POL-003458,South Africa,Life,Bancassurance,ADV-092,2025-05-03,198.38
POL-003461,South Africa,Investment,Tied Advisor,ADV-013,2024-11-11,154.7
POL-003464,Botswana,Health,Tied Advisor,ADV-114,2026-01-21,165.14
POL-003466,Botswana,Health,Direct Digital,ADV-094,2026-05-18,530.4
POL-003471,Lesotho,Health,Tied Advisor,ADV-127,2026-02-07,1123.91
POL-003472,South Africa,Investment,Tied Advisor,ADV-134,2024-07-08,72.04
POL-003473,South Africa,Health,Tied Advisor,ADV-114,2025-03-07,160.74
POL-003478,Namibia,Health,Independent Broker,ADV-127,2026-04-23,2143.42
POL-003479,Namibia,Investment,Direct Digital,ADV-043,2025-01-30,126.74
POL-003482,Namibia,Funeral,Independent Broker,ADV-123,2025-03-07,233.33
POL-003485,Botswana,Life,Tied Advisor,ADV-054,2025-06-18,80.78
POL-003491,Lesotho,Funeral,Bancassurance,ADV-059,2025-09-24,252.65
POL-003492,Namibia,Funeral,Independent Broker,ADV-096,2025-04-10,213.32
POL-003493,South Africa,Life,Independent Broker,ADV-025,2025-02-10,122.01
POL-003495,South Africa,Funeral,Independent Broker,ADV-003,2025-11-27,220.18
POL-003496,South Africa,Funeral,Tied Advisor,ADV-137,2026-02-03,1238.6
POL-003497,South Africa,Investment,Bancassurance,ADV-057,2025-04-03,58.51
POL-003500,Namibia,Life,Tied Advisor,ADV-133,2026-04-03,62.78
POL-003503,South Africa,Funeral,Tied Advisor,ADV-105,2024-08-29,456.0
POL-003505,Botswana,Life,Independent Broker,ADV-092,2024-12-26,1925.25
POL-003512,Botswana,Funeral,Tied Advisor,ADV-116,2026-02-25,133.65
POL-003514,South Africa,Life,Direct Digital,ADV-018,2025-04-01,215.7
POL-003519,South Africa,Life,Independent Broker,ADV-035,2026-01-31,82.07
POL-003522,South Africa,Funeral,Tied Advisor,ADV-137,2025-09-19,158.83
POL-003523,Namibia,Funeral,Tied Advisor,ADV-102,2025-10-17,124.39
POL-003524,South Africa,Health,Independent Broker,ADV-003,2025-05-07,252.74
POL-003529,Namibia,Life,Tied Advisor,ADV-098,2025-07-18,130.06
POL-003538,South Africa,Funeral,Tied Advisor,ADV-006,2025-07-28,125.61
POL-003542,South Africa,Health,Tied Advisor,ADV-154,2026-06-12,70.14
POL-003544,South Africa,Funeral,Direct Digital,ADV-060,2025-03-31,62.45
POL-003549,South Africa,Funeral,Independent Broker,ADV-147,2025-11-28,2349.21
POL-003552,Botswana,Funeral,Independent Broker,ADV-034,2024-12-29,77.2
POL-003556,Lesotho,Funeral,Tied Advisor,ADV-027,2025-12-31,994.79
POL-003557,Lesotho,Health,Bancassurance,ADV-114,2025-06-16,251.19
POL-003558,South Africa,Investment,Tied Advisor,ADV-153,2025-04-22,495.05
POL-003561,Lesotho,Investment,Independent Broker,ADV-045,2026-05-15,80.99
POL-003563,South Africa,Health,Independent Broker,ADV-092,2024-09-21,129.69
POL-003565,Namibia,Health,Tied Advisor,ADV-014,2025-03-05,75.91
POL-003567,South Africa,Funeral,Tied Advisor,ADV-072,2024-12-20,79.49
POL-003569,South Africa,Funeral,Tied Advisor,ADV-141,2025-11-17,1096.35
POL-003570,Namibia,Funeral,Bancassurance,ADV-103,2025-08-27,203.33
POL-003571,South Africa,Investment,Direct Digital,ADV-119,2024-08-27,431.79
POL-003576,South Africa,Life,Tied Advisor,ADV-110,2025-05-12,79.51
POL-003577,South Africa,Funeral,Tied Advisor,ADV-142,2026-03-14,515.78
POL-003578,South Africa,Health,Tied Advisor,ADV-134,2024-07-04,527.78
POL-003579,Namibia,Health,Independent Broker,ADV-089,2026-02-27,157.08
POL-003581,South Africa,Health,Tied Advisor,ADV-003,2025-03-07,74.16
POL-003584,Lesotho,Investment,Tied Advisor,ADV-013,2024-12-09,983.62
POL-003585,South Africa,Health,Direct Digital,ADV-066,2025-12-25,72.31
POL-003589,South Africa,Life,Tied Advisor,ADV-045,2024-06-21,71.75
POL-003590,South Africa,Life,Independent Broker,ADV-096,2024-11-30,80.8
POL-003592,South Africa,Investment,Direct Digital,ADV-148,2024-11-25,196.32
POL-003593,South Africa,Health,Direct Digital,ADV-052,2025-03-15,115.49
POL-003597,South Africa,Funeral,Bancassurance,ADV-066,2025-06-07,220.41
POL-003598,South Africa,Life,Tied Advisor,ADV-112,2024-09-12,272.54
POL-003602,South Africa,Life,Direct Digital,ADV-154,2026-04-12,520.63
POL-003603,Botswana,Health,Tied Advisor,ADV-112,2026-06-10,132.46
POL-003606,South Africa,Life,Direct Digital,ADV-099,2025-03-17,249.25
POL-003608,Botswana,Funeral,Tied Advisor,ADV-066,2026-06-16,58.32
POL-003611,South Africa,Life,Tied Advisor,ADV-145,2026-03-05,127.39
POL-003612,South Africa,Health,Bancassurance,ADV-099,2024-06-25,226.35
POL-003615,South Africa,Funeral,Tied Advisor,ADV-048,2026-05-15,264.55
POL-003616,Namibia,Health,Tied Advisor,ADV-006,2024-07-29,61.69
POL-003617,Lesotho,Funeral,Bancassurance,ADV-014,2025-10-25,72.2
POL-003618,South Africa,Funeral,Tied Advisor,ADV-125,2026-05-28,77.01
POL-003619,South Africa,Investment,Bancassurance,ADV-123,2025-03-10,464.54
POL-003620,Botswana,Health,Independent Broker,ADV-014,2026-05-01,129.62
POL-003621,South Africa,Funeral,Direct Digital,ADV-089,2026-03-28,133.76
POL-003623,Botswana,Life,Direct Digital,ADV-112,2024-08-29,121.23
POL-003624,South Africa,Investment,Independent Broker,ADV-096,2025-07-27,65.32
POL-003625,Namibia,Funeral,Bancassurance,ADV-128,2026-03-16,66.92
POL-003626,South Africa,Investment,Tied Advisor,ADV-100,2025-08-07,66.57
POL-003627,South Africa,Funeral,Independent Broker,ADV-032,2025-07-03,1182.32
POL-003630,South Africa,Funeral,Independent Broker,ADV-160,2025-07-31,409.72
POL-003633,Botswana,Investment,Bancassurance,ADV-082,2025-05-28,116.18
POL-003634,Botswana,Funeral,Bancassurance,ADV-022,2026-05-12,388.76
POL-003636,South Africa,Investment,Tied Advisor,ADV-023,2025-10-14,115.43
POL-003639,Botswana,Life,Independent Broker,ADV-077,2026-05-03,1052.01
POL-003641,South Africa,Health,Tied Advisor,ADV-104,2025-11-20,127.65
POL-003642,South Africa,Funeral,Tied Advisor,ADV-147,2026-03-13,1012.96
POL-003643,South Africa,Life,Tied Advisor,ADV-148,2025-02-26,72.1
POL-003645,Lesotho,Life,Tied Advisor,ADV-089,2026-04-09,247.78
POL-003651,South Africa,Health,Tied Advisor,ADV-005,2024-11-08,1146.79
POL-003653,Lesotho,Life,Tied Advisor,ADV-055,2024-08-18,219.66
POL-003655,Lesotho,Investment,Independent Broker,ADV-126,2025-06-04,1150.18
POL-003656,Namibia,Life,Independent Broker,ADV-038,2026-05-20,67.96
POL-003658,South Africa,Investment,Direct Digital,ADV-091,2025-07-04,1347.84
POL-003660,South Africa,Life,Tied Advisor,ADV-019,2025-08-28,62.26
POL-003664,South Africa,Funeral,Direct Digital,ADV-137,2024-10-10,124.8
POL-003665,South Africa,Health,Bancassurance,ADV-096,2025-06-03,205.1
POL-003668,Namibia,Funeral,Independent Broker,ADV-011,2024-11-07,120.72
POL-003669,South Africa,Health,Direct Digital,ADV-027,2024-08-05,266.31
POL-003670,South Africa,Funeral,Bancassurance,ADV-006,2025-10-13,68.09
POL-003671,Namibia,Life,Tied Advisor,ADV-086,2026-03-30,203.22
POL-003674,South Africa,Funeral,Bancassurance,ADV-036,2026-03-22,471.41
POL-003676,Namibia,Funeral,Tied Advisor,ADV-085,2026-01-13,420.32
POL-003680,South Africa,Funeral,Bancassurance,ADV-041,2026-05-08,248.51
POL-003682,Botswana,Funeral,Tied Advisor,ADV-118,2025-11-17,68.3
POL-003688,South Africa,Investment,Tied Advisor,ADV-011,2025-01-01,192.82
POL-003690,Botswana,Funeral,Direct Digital,ADV-045,2025-05-20,150.26
POL-003699,South Africa,Funeral,Bancassurance,ADV-076,2025-04-17,465.82
POL-003701,South Africa,Health,Bancassurance,ADV-064,2025-05-27,58.73
POL-003703,South Africa,Life,Independent Broker,ADV-107,2025-10-22,253.34
POL-003704,Lesotho,Funeral,Tied Advisor,ADV-089,2025-07-16,533.73
POL-003708,South Africa,Funeral,Independent Broker,ADV-106,2024-07-30,67.69
POL-003710,Namibia,Health,Bancassurance,ADV-046,2024-08-20,489.87
POL-003711,South Africa,Health,Bancassurance,ADV-075,2025-08-01,229.32
POL-003712,Namibia,Health,Tied Advisor,ADV-147,2026-04-01,116.18
POL-003714,Lesotho,Investment,Independent Broker,ADV-146,2026-05-28,130.63
POL-003716,South Africa,Life,Tied Advisor,ADV-012,2026-03-11,525.95
POL-003719,South Africa,Funeral,Direct Digital,ADV-142,2024-10-30,510.07
POL-003723,South Africa,Funeral,Independent Broker,ADV-070,2025-07-18,70.21
POL-003736,South Africa,Funeral,Independent Broker,ADV-122,2026-02-17,250.18
POL-003741,South Africa,Funeral,Independent Broker,ADV-148,2025-03-19,67.17
POL-003746,South Africa,Funeral,Tied Advisor,ADV-105,2025-12-21,77.93
POL-003751,South Africa,Life,Tied Advisor,ADV-075,2025-03-19,216.21
POL-003752,South Africa,Health,Tied Advisor,ADV-036,2025-01-31,209.49
POL-003753,Botswana,Investment,Tied Advisor,ADV-008,2025-06-29,70.29
POL-003755,Botswana,Life,Bancassurance,ADV-039,2025-12-19,149.36
POL-003763,Botswana,Funeral,Independent Broker,ADV-110,2024-07-23,238.15
POL-003764,Namibia,Life,Independent Broker,ADV-085,2025-03-29,209.48
POL-003769,Botswana,Health,Bancassurance,ADV-017,2025-08-27,257.62
POL-003776,South Africa,Life,Direct Digital,ADV-013,2026-04-12,425.37
POL-003777,South Africa,Investment,Independent Broker,ADV-156,2025-09-07,139.06
POL-003778,Botswana,Funeral,Tied Advisor,ADV-156,2024-08-23,74.21
POL-003780,South Africa,Funeral,Tied Advisor,ADV-111,2026-02-05,123.86
POL-003785,South Africa,Investment,Tied Advisor,ADV-072,2024-11-01,134.96
POL-003787,South Africa,Life,Independent Broker,ADV-010,2026-03-07,536.81
POL-003789,South Africa,Funeral,Direct Digital,ADV-065,2024-08-12,74.03
POL-003794,South Africa,Funeral,Tied Advisor,ADV-148,2025-10-24,74.78
POL-003795,Botswana,Funeral,Direct Digital,ADV-092,2024-08-03,253.44
POL-003796,South Africa,Investment,Bancassurance,ADV-060,2025-09-18,66.19
POL-003804,South Africa,Life,Independent Broker,ADV-136,2024-08-29,399.46
POL-003805,Botswana,Health,Tied Advisor,ADV-048,2026-04-11,118.33
POL-003807,Botswana,Funeral,Independent Broker,ADV-093,2026-05-19,247.78
POL-003808,Lesotho,Investment,Bancassurance,ADV-128,2025-04-12,79.43
POL-003812,South Africa,Funeral,Tied Advisor,ADV-051,2025-01-17,1211.73
POL-003813,South Africa,Funeral,Tied Advisor,ADV-108,2024-10-26,148.91
POL-003814,South Africa,Investment,Tied Advisor,ADV-067,2025-11-24,1387.62
POL-003817,Namibia,Health,Bancassurance,ADV-001,2026-06-19,2545.41
POL-003818,Namibia,Funeral,Tied Advisor,ADV-016,2025-10-20,124.42
POL-003819,South Africa,Funeral,Tied Advisor,ADV-037,2025-01-18,234.44
POL-003820,South Africa,Investment,Tied Advisor,ADV-008,2026-01-21,80.44
POL-003825,Namibia,Funeral,Bancassurance,ADV-010,2026-06-12,65.25
POL-003827,Botswana,Health,Tied Advisor,ADV-097,2026-01-23,57.76
POL-003830,South Africa,Funeral,Independent Broker,ADV-058,2026-02-18,2036.58
POL-003833,South Africa,Funeral,Independent Broker,ADV-023,2025-06-13,1047.88
POL-003834,Lesotho,Health,Direct Digital,ADV-152,2025-06-17,239.51
POL-003835,South Africa,Funeral,Bancassurance,ADV-048,2025-03-23,81.21
POL-003836,Botswana,Health,Tied Advisor,ADV-005,2024-07-07,1323.63
POL-003839,South Africa,Life,Independent Broker,ADV-078,2025-06-10,210.38
POL-003842,Lesotho,Funeral,Direct Digital,ADV-048,2025-11-12,73.45
POL-003848,South Africa,Life,Tied Advisor,ADV-028,2026-04-01,1039.22
POL-003849,South Africa,Funeral,Tied Advisor,ADV-153,2026-06-14,2770.51
POL-003852,Namibia,Life,Tied Advisor,ADV-046,2025-10-06,134.12
POL-003856,Botswana,Investment,Tied Advisor,ADV-051,2025-06-04,73.84
POL-003858,South Africa,Life,Tied Advisor,ADV-028,2024-07-17,1218.56
POL-003859,Namibia,Life,Bancassurance,ADV-076,2025-05-04,154.73
POL-003861,South Africa,Investment,Tied Advisor,ADV-033,2026-05-04,212.06
POL-003866,Namibia,Funeral,Tied Advisor,ADV-017,2024-10-02,977.01
POL-003869,South Africa,Life,Tied Advisor,ADV-036,2026-05-28,1138.74
POL-003871,South Africa,Life,Independent Broker,ADV-145,2025-11-11,75.16
POL-003873,South Africa,Health,Bancassurance,ADV-059,2024-12-06,77.75
POL-003874,South Africa,Life,Direct Digital,ADV-102,2026-03-25,218.95
POL-003877,Botswana,Investment,Independent Broker,ADV-118,2025-06-06,446.47
POL-003878,Botswana,Health,Independent Broker,ADV-136,2024-09-09,75.74
POL-003880,South Africa,Life,Direct Digital,ADV-079,2026-01-11,135.16
POL-003881,South Africa,Investment,Independent Broker,ADV-074,2025-01-20,128.99
POL-003884,South Africa,Health,Direct Digital,ADV-081,2026-04-15,68.24
POL-003888,Lesotho,Life,Direct Digital,ADV-035,2024-10-30,1283.05
POL-003889,South Africa,Life,Independent Broker,ADV-019,2025-08-23,2740.34
POL-003890,Lesotho,Investment,Direct Digital,ADV-160,2025-06-03,63.24
POL-003896,South Africa,Investment,Independent Broker,ADV-047,2024-07-15,78.88
POL-003897,South Africa,Funeral,Bancassurance,ADV-057,2026-02-02,2296.78
POL-003902,South Africa,Health,Direct Digital,ADV-129,2025-04-27,122.68
POL-003907,South Africa,Funeral,Independent Broker,ADV-098,2024-12-29,543.79
POL-003909,Namibia,Investment,Bancassurance,ADV-076,2025-05-21,61.17
POL-003911,Botswana,Health,Tied Advisor,ADV-057,2026-03-18,152.94
POL-003913,Lesotho,Funeral,Direct Digital,ADV-125,2025-04-19,550.26
POL-003915,South Africa,Life,Independent Broker,ADV-072,2025-01-19,198.77
POL-003919,South Africa,Funeral,Bancassurance,ADV-045,2024-07-27,60.5
POL-003920,South Africa,Life,Tied Advisor,ADV-029,2026-02-04,58.87
POL-003921,South Africa,Life,Tied Advisor,ADV-020,2026-06-11,122.9
POL-003922,Botswana,Life,Direct Digital,ADV-031,2025-11-18,64.67
POL-003923,Lesotho,Funeral,Independent Broker,ADV-011,2025-01-20,140.11
POL-003929,Namibia,Life,Tied Advisor,ADV-084,2024-10-19,59.51
POL-003931,South Africa,Funeral,Independent Broker,ADV-093,2026-02-11,62.87
POL-003932,South Africa,Funeral,Direct Digital,ADV-014,2025-02-20,1983.11
POL-003933,Namibia,Funeral,Tied Advisor,ADV-052,2024-10-29,255.7
POL-003937,South Africa,Life,Tied Advisor,ADV-101,2024-08-27,58.94
POL-003938,Botswana,Life,Independent Broker,ADV-023,2025-09-22,81.51
POL-003939,Namibia,Funeral,Direct Digital,ADV-086,2024-11-17,507.31
POL-003940,South Africa,Health,Tied Advisor,ADV-002,2025-07-06,252.9
POL-003943,South Africa,Life,Bancassurance,ADV-020,2025-05-15,141.43
POL-003944,South Africa,Health,Tied Advisor,ADV-066,2024-07-08,250.76
POL-003948,Botswana,Funeral,Bancassurance,ADV-019,2024-08-02,69.72
POL-003951,Namibia,Funeral,Independent Broker,ADV-050,2025-12-16,1026.29
POL-003955,South Africa,Funeral,Independent Broker,ADV-017,2025-10-23,62.55
POL-003957,Namibia,Health,Bancassurance,ADV-033,2024-12-14,401.89
POL-003959,Lesotho,Life,Tied Advisor,ADV-049,2024-07-03,148.91
POL-003960,Lesotho,Funeral,Bancassurance,ADV-019,2025-02-05,128.39
POL-003963,Lesotho,Investment,Tied Advisor,ADV-083,2025-06-02,270.26
POL-003964,Botswana,Funeral,Direct Digital,ADV-068,2026-05-19,203.58
POL-003965,Lesotho,Life,Independent Broker,ADV-084,2025-09-24,461.36
POL-003968,South Africa,Funeral,Independent Broker,ADV-031,2026-03-17,222.8
POL-003969,South Africa,Health,Tied Advisor,ADV-109,2024-11-25,133.47
POL-003971,South Africa,Investment,Tied Advisor,ADV-057,2024-09-13,80.28
POL-003977,Botswana,Health,Independent Broker,ADV-008,2025-05-23,81.71
POL-003980,Botswana,Life,Direct Digital,ADV-135,2024-08-03,148.58
POL-003988,South Africa,Funeral,Bancassurance,ADV-114,2024-11-09,57.83
POL-003996,South Africa,Funeral,Bancassurance,ADV-090,2025-02-10,133.03
POL-003998,Namibia,Health,Direct Digital,ADV-125,2024-12-26,2236.25
POL-004001,South Africa,Life,Bancassurance,ADV-071,2025-12-23,124.37
POL-004003,South Africa,Funeral,Independent Broker,ADV-029,2025-07-19,532.47
POL-004008,South Africa,Funeral,Independent Broker,ADV-154,2025-02-09,66.63
POL-004010,Namibia,Funeral,Bancassurance,ADV-095,2025-04-28,166.04
POL-004014,Namibia,Funeral,Tied Advisor,ADV-092,2024-11-10,66.43
POL-004018,South Africa,Funeral,Tied Advisor,ADV-008,2025-03-01,145.31
POL-004020,South Africa,Health,Independent Broker,ADV-066,2024-12-02,505.06
POL-004022,South Africa,Life,Bancassurance,ADV-141,2025-03-21,267.58
POL-004023,Namibia,Life,Bancassurance,ADV-049,2024-08-29,418.18
POL-004027,Botswana,Investment,Tied Advisor,ADV-072,2026-05-29,198.16
POL-004034,Namibia,Funeral,Tied Advisor,ADV-042,2024-10-20,1190.06
POL-004040,South Africa,Health,Tied Advisor,ADV-107,2024-08-18,252.54
POL-004041,South Africa,Investment,Bancassurance,ADV-102,2024-06-29,1123.52
POL-004048,Lesotho,Health,Bancassurance,ADV-001,2025-05-13,151.42
POL-004049,Botswana,Life,Tied Advisor,ADV-132,2024-06-28,151.96
POL-004055,Botswana,Funeral,Tied Advisor,ADV-038,2026-06-11,60.78
POL-004057,Lesotho,Health,Independent Broker,ADV-107,2025-12-08,81.66
POL-004058,Botswana,Health,Bancassurance,ADV-100,2026-02-01,117.79
POL-004060,Namibia,Life,Bancassurance,ADV-143,2025-11-10,73.54
POL-004065,South Africa,Life,Bancassurance,ADV-062,2024-09-16,264.79
POL-004068,South Africa,Life,Direct Digital,ADV-072,2025-06-05,1002.45
POL-004075,Namibia,Life,Tied Advisor,ADV-042,2025-07-15,425.19
POL-004078,South Africa,Funeral,Bancassurance,ADV-037,2026-03-08,228.46
POL-004081,Lesotho,Funeral,Direct Digital,ADV-083,2026-06-06,432.13
POL-004082,South Africa,Investment,Independent Broker,ADV-141,2026-03-20,199.88
POL-004087,South Africa,Health,Independent Broker,ADV-084,2025-12-04,1974.7
POL-004088,South Africa,Funeral,Tied Advisor,ADV-159,2025-03-05,145.72
POL-004089,South Africa,Life,Tied Advisor,ADV-079,2025-09-09,1042.24
POL-004091,South Africa,Health,Independent Broker,ADV-094,2024-10-03,61.19
POL-004092,South Africa,Life,Tied Advisor,ADV-118,2025-12-11,454.94
POL-004100,South Africa,Life,Bancassurance,ADV-023,2026-03-20,72.22
POL-004102,South Africa,Funeral,Bancassurance,ADV-093,2024-10-15,418.71
POL-004104,Namibia,Funeral,Tied Advisor,ADV-061,2024-06-22,2740.47
POL-004106,South Africa,Life,Bancassurance,ADV-128,2025-06-01,133.41
POL-004107,South Africa,Health,Tied Advisor,ADV-027,2025-05-23,251.17
POL-004110,South Africa,Funeral,Tied Advisor,ADV-130,2025-10-19,117.69
POL-004113,Lesotho,Funeral,Tied Advisor,ADV-081,2025-08-08,68.43
POL-004114,South Africa,Life,Tied Advisor,ADV-078,2025-06-23,70.31
POL-004116,Lesotho,Life,Tied Advisor,ADV-026,2025-01-11,236.33
POL-004117,Lesotho,Investment,Independent Broker,ADV-118,2026-02-13,126.87
POL-004119,South Africa,Investment,Bancassurance,ADV-063,2026-05-03,260.1
POL-004120,Botswana,Funeral,Independent Broker,ADV-072,2025-04-25,146.56
POL-004121,Namibia,Funeral,Tied Advisor,ADV-062,2024-09-14,152.29
