client_id,market,tier,month,engagement_score
CLI-001429,South Africa,Diamond,2026-05-01,97.1
CLI-001429,South Africa,Diamond,2026-06-01,85.3
CLI-001431,South Africa,Blue,2026-01-01,77.8
CLI-001431,South Africa,Blue,2026-02-01,86.2
CLI-001431,South Africa,Blue,2026-03-01,80.1
CLI-001431,South Africa,Blue,2026-04-01,74.0
CLI-001431,South Africa,Blue,2026-05-01,81.2
CLI-001431,South Africa,Blue,2026-06-01,72.2
CLI-001434,South Africa,Silver,2026-01-01,35.9
CLI-001434,South Africa,Silver,2026-02-01,45.0
CLI-001434,South Africa,Silver,2026-03-01,38.4
CLI-001434,South Africa,Silver,2026-04-01,33.9
CLI-001434,South Africa,Silver,2026-05-01,35.4
CLI-001434,South Africa,Silver,2026-06-01,25.5
CLI-001435,South Africa,Bronze,2026-01-01,86.3
CLI-001435,South Africa,Bronze,2026-02-01,91.4
CLI-001435,South Africa,Bronze,2026-03-01,98.9
CLI-001435,South Africa,Bronze,2026-04-01,85.3
CLI-001435,South Africa,Bronze,2026-05-01,92.1
CLI-001435,South Africa,Bronze,2026-06-01,100.0
CLI-001436,South Africa,Silver,2026-01-01,30.3
CLI-001436,South Africa,Silver,2026-02-01,28.6
CLI-001436,South Africa,Silver,2026-03-01,34.1
CLI-001436,South Africa,Silver,2026-04-01,29.9
CLI-001436,South Africa,Silver,2026-05-01,27.6
CLI-001436,South Africa,Silver,2026-06-01,39.5
CLI-001437,South Africa,Blue,2026-01-01,79.2
CLI-001437,South Africa,Blue,2026-02-01,73.1
CLI-001437,South Africa,Blue,2026-03-01,73.8
CLI-001437,South Africa,Blue,2026-04-01,83.6
CLI-001437,South Africa,Blue,2026-05-01,79.4
CLI-001437,South Africa,Blue,2026-06-01,77.5
CLI-001438,Botswana,Diamond,2026-01-01,94.5
CLI-001438,Botswana,Diamond,2026-02-01,80.1
CLI-001438,Botswana,Diamond,2026-03-01,88.5
CLI-001438,Botswana,Diamond,2026-04-01,76.2
CLI-001438,Botswana,Diamond,2026-05-01,83.9
CLI-001438,Botswana,Diamond,2026-06-01,88.8
CLI-001439,South Africa,Bronze,2026-01-01,63.6
CLI-001439,South Africa,Bronze,2026-02-01,64.1
CLI-001439,South Africa,Bronze,2026-03-01,67.2
CLI-001439,South Africa,Bronze,2026-04-01,65.8
CLI-001439,South Africa,Bronze,2026-05-01,66.0
CLI-001439,South Africa,Bronze,2026-06-01,59.6
CLI-001440,South Africa,Blue,2026-01-01,50.8
CLI-001440,South Africa,Blue,2026-02-01,60.2
CLI-001440,South Africa,Blue,2026-03-01,57.6
CLI-001440,South Africa,Blue,2026-04-01,53.6
CLI-001440,South Africa,Blue,2026-05-01,50.6
CLI-001440,South Africa,Blue,2026-06-01,59.8
CLI-001441,Botswana,Diamond,2026-01-01,76.6
CLI-001441,Botswana,Diamond,2026-02-01,68.5
CLI-001441,Botswana,Diamond,2026-03-01,84.8
CLI-001441,Botswana,Diamond,2026-04-01,81.8
CLI-001441,Botswana,Diamond,2026-05-01,65.8
CLI-001441,Botswana,Diamond,2026-06-01,79.1
CLI-001442,South Africa,Bronze,2026-01-01,70.5
CLI-001442,South Africa,Bronze,2026-02-01,77.4
CLI-001442,South Africa,Bronze,2026-03-01,84.7
CLI-001442,South Africa,Bronze,2026-04-01,77.8
CLI-001442,South Africa,Bronze,2026-05-01,79.4
CLI-001442,South Africa,Bronze,2026-06-01,89.6
CLI-001446,South Africa,Diamond,2026-01-01,50.7
CLI-001446,South Africa,Diamond,2026-02-01,46.4
CLI-001446,South Africa,Diamond,2026-03-01,54.9
CLI-001446,South Africa,Diamond,2026-04-01,53.2
CLI-001446,South Africa,Diamond,2026-05-01,50.6
CLI-001446,South Africa,Diamond,2026-06-01,51.5
CLI-001447,Botswana,Blue,2026-01-01,42.7
CLI-001447,Botswana,Blue,2026-02-01,46.4
CLI-001447,Botswana,Blue,2026-03-01,61.5
CLI-001447,Botswana,Blue,2026-04-01,52.9
CLI-001447,Botswana,Blue,2026-05-01,60.7
CLI-001447,Botswana,Blue,2026-06-01,55.0
CLI-001448,South Africa,Bronze,2026-01-01,39.0
CLI-001448,South Africa,Bronze,2026-02-01,36.0
CLI-001448,South Africa,Bronze,2026-03-01,28.4
CLI-001448,South Africa,Bronze,2026-04-01,27.8
CLI-001448,South Africa,Bronze,2026-05-01,32.9
CLI-001448,South Africa,Bronze,2026-06-01,35.2
CLI-001449,Botswana,Blue,2026-01-01,84.4
CLI-001449,Botswana,Blue,2026-02-01,94.1
CLI-001449,Botswana,Blue,2026-03-01,76.3
CLI-001449,Botswana,Blue,2026-04-01,78.6
CLI-001449,Botswana,Blue,2026-05-01,81.7
CLI-001449,Botswana,Blue,2026-06-01,80.4
CLI-001451,Namibia,Gold,2026-01-01,58.3
CLI-001451,Namibia,Gold,2026-02-01,44.7
CLI-001451,Namibia,Gold,2026-03-01,54.2
CLI-001451,Namibia,Gold,2026-04-01,51.8
CLI-001451,Namibia,Gold,2026-05-01,49.8
CLI-001451,Namibia,Gold,2026-06-01,61.9
CLI-001454,Botswana,Bronze,2026-01-01,78.8
CLI-001454,Botswana,Bronze,2026-02-01,100.0
CLI-001454,Botswana,Bronze,2026-03-01,78.3
CLI-001454,Botswana,Bronze,2026-04-01,99.4
CLI-001454,Botswana,Bronze,2026-05-01,89.0
CLI-001454,Botswana,Bronze,2026-06-01,81.8
CLI-001455,Namibia,Silver,2026-01-01,59.9
CLI-001455,Namibia,Silver,2026-02-01,73.1
CLI-001455,Namibia,Silver,2026-03-01,64.0
CLI-001455,Namibia,Silver,2026-04-01,66.7
CLI-001455,Namibia,Silver,2026-05-01,71.6
CLI-001455,Namibia,Silver,2026-06-01,57.6
CLI-001456,South Africa,Gold,2026-01-01,36.8
CLI-001456,South Africa,Gold,2026-02-01,44.6
CLI-001456,South Africa,Gold,2026-03-01,44.4
CLI-001456,South Africa,Gold,2026-04-01,40.3
CLI-001456,South Africa,Gold,2026-05-01,47.3
CLI-001456,South Africa,Gold,2026-06-01,45.6
CLI-001457,South Africa,Silver,2026-01-01,83.0
CLI-001457,South Africa,Silver,2026-02-01,80.6
CLI-001457,South Africa,Silver,2026-03-01,86.8
CLI-001457,South Africa,Silver,2026-04-01,83.8
CLI-001457,South Africa,Silver,2026-05-01,85.9
CLI-001457,South Africa,Silver,2026-06-01,76.2
CLI-001459,Namibia,Blue,2026-01-01,48.4
CLI-001459,Namibia,Blue,2026-02-01,50.6
CLI-001459,Namibia,Blue,2026-03-01,49.3
CLI-001459,Namibia,Blue,2026-04-01,44.2
CLI-001459,Namibia,Blue,2026-05-01,64.5
CLI-001459,Namibia,Blue,2026-06-01,60.8
CLI-001460,Lesotho,Blue,2026-01-01,37.1
CLI-001460,Lesotho,Blue,2026-02-01,37.1
CLI-001460,Lesotho,Blue,2026-03-01,25.7
CLI-001460,Lesotho,Blue,2026-04-01,37.0
CLI-001460,Lesotho,Blue,2026-05-01,38.7
CLI-001460,Lesotho,Blue,2026-06-01,41.1
CLI-001462,South Africa,Silver,2026-01-01,75.1
CLI-001462,South Africa,Silver,2026-02-01,58.3
CLI-001462,South Africa,Silver,2026-03-01,66.1
CLI-001462,South Africa,Silver,2026-04-01,74.0
CLI-001462,South Africa,Silver,2026-05-01,68.0
CLI-001462,South Africa,Silver,2026-06-01,67.5
CLI-001463,Botswana,Blue,2026-01-01,47.0
CLI-001463,Botswana,Blue,2026-02-01,35.3
CLI-001463,Botswana,Blue,2026-03-01,39.5
CLI-001463,Botswana,Blue,2026-04-01,44.7
CLI-001463,Botswana,Blue,2026-05-01,35.2
CLI-001463,Botswana,Blue,2026-06-01,29.1
CLI-001464,Lesotho,Silver,2026-01-01,54.7
CLI-001464,Lesotho,Silver,2026-02-01,54.4
CLI-001464,Lesotho,Silver,2026-03-01,38.2
CLI-001464,Lesotho,Silver,2026-04-01,39.4
CLI-001464,Lesotho,Silver,2026-05-01,43.1
CLI-001464,Lesotho,Silver,2026-06-01,38.5
CLI-001466,South Africa,Bronze,2026-01-01,91.2
CLI-001466,South Africa,Bronze,2026-02-01,89.7
CLI-001466,South Africa,Bronze,2026-03-01,97.5
CLI-001466,South Africa,Bronze,2026-04-01,98.0
CLI-001466,South Africa,Bronze,2026-05-01,86.7
CLI-001466,South Africa,Bronze,2026-06-01,84.2
CLI-001467,South Africa,Bronze,2026-01-01,45.0
CLI-001467,South Africa,Bronze,2026-02-01,33.4
CLI-001467,South Africa,Bronze,2026-03-01,38.6
CLI-001467,South Africa,Bronze,2026-04-01,43.5
CLI-001467,South Africa,Bronze,2026-05-01,41.6
CLI-001467,South Africa,Bronze,2026-06-01,33.8
CLI-001468,Lesotho,Silver,2026-01-01,56.5
CLI-001468,Lesotho,Silver,2026-02-01,64.2
CLI-001468,Lesotho,Silver,2026-03-01,55.5
CLI-001468,Lesotho,Silver,2026-04-01,38.3
CLI-001468,Lesotho,Silver,2026-05-01,48.7
CLI-001468,Lesotho,Silver,2026-06-01,56.0
CLI-001469,Lesotho,Silver,2026-01-01,52.1
CLI-001469,Lesotho,Silver,2026-02-01,49.4
CLI-001469,Lesotho,Silver,2026-03-01,59.7
CLI-001469,Lesotho,Silver,2026-04-01,69.3
CLI-001469,Lesotho,Silver,2026-05-01,44.9
CLI-001469,Lesotho,Silver,2026-06-01,45.5
CLI-001470,South Africa,Blue,2026-01-01,95.0
CLI-001470,South Africa,Blue,2026-02-01,97.3
CLI-001470,South Africa,Blue,2026-03-01,89.2
CLI-001470,South Africa,Blue,2026-04-01,100.0
CLI-001470,South Africa,Blue,2026-05-01,93.3
CLI-001470,South Africa,Blue,2026-06-01,84.1
CLI-001471,Namibia,Gold,2026-01-01,78.3
CLI-001471,Namibia,Gold,2026-02-01,83.4
CLI-001471,Namibia,Gold,2026-03-01,73.1
CLI-001471,Namibia,Gold,2026-04-01,78.3
CLI-001471,Namibia,Gold,2026-05-01,69.7
CLI-001471,Namibia,Gold,2026-06-01,66.2
CLI-001473,South Africa,Gold,2026-01-01,93.4
CLI-001473,South Africa,Gold,2026-02-01,84.9
CLI-001473,South Africa,Gold,2026-03-01,94.7
CLI-001473,South Africa,Gold,2026-04-01,91.5
CLI-001473,South Africa,Gold,2026-05-01,89.8
CLI-001473,South Africa,Gold,2026-06-01,100.0
CLI-001476,Botswana,Blue,2026-01-01,99.3
CLI-001476,Botswana,Blue,2026-02-01,86.0
CLI-001476,Botswana,Blue,2026-03-01,89.1
CLI-001476,Botswana,Blue,2026-04-01,81.9
CLI-001476,Botswana,Blue,2026-05-01,98.3
CLI-001476,Botswana,Blue,2026-06-01,96.8
CLI-001477,Lesotho,Silver,2026-01-01,96.0
CLI-001477,Lesotho,Silver,2026-02-01,88.1
CLI-001477,Lesotho,Silver,2026-03-01,95.0
CLI-001477,Lesotho,Silver,2026-04-01,100.0
CLI-001477,Lesotho,Silver,2026-05-01,92.2
CLI-001477,Lesotho,Silver,2026-06-01,94.0
CLI-001478,South Africa,Bronze,2026-01-01,66.4
CLI-001478,South Africa,Bronze,2026-02-01,66.5
CLI-001478,South Africa,Bronze,2026-03-01,63.7
CLI-001478,South Africa,Bronze,2026-04-01,54.9
CLI-001478,South Africa,Bronze,2026-05-01,60.7
CLI-001478,South Africa,Bronze,2026-06-01,66.6
CLI-001479,Botswana,Gold,2026-01-01,69.2
CLI-001479,Botswana,Gold,2026-02-01,72.0
CLI-001479,Botswana,Gold,2026-03-01,72.3
CLI-001479,Botswana,Gold,2026-04-01,69.1
CLI-001479,Botswana,Gold,2026-05-01,65.1
CLI-001479,Botswana,Gold,2026-06-01,66.0
CLI-001480,Lesotho,Gold,2026-01-01,87.1
CLI-001480,Lesotho,Gold,2026-02-01,87.0
CLI-001480,Lesotho,Gold,2026-03-01,84.7
CLI-001480,Lesotho,Gold,2026-04-01,62.8
CLI-001480,Lesotho,Gold,2026-05-01,70.5
CLI-001480,Lesotho,Gold,2026-06-01,76.9
CLI-001481,Lesotho,Gold,2026-01-01,42.2
CLI-001481,Lesotho,Gold,2026-02-01,42.5
CLI-001481,Lesotho,Gold,2026-03-01,50.7
CLI-001481,Lesotho,Gold,2026-04-01,54.2
CLI-001481,Lesotho,Gold,2026-05-01,54.5
CLI-001481,Lesotho,Gold,2026-06-01,42.7
CLI-001482,Namibia,Blue,2026-01-01,40.4
CLI-001482,Namibia,Blue,2026-02-01,37.4
CLI-001482,Namibia,Blue,2026-03-01,37.8
CLI-001482,Namibia,Blue,2026-04-01,47.5
CLI-001482,Namibia,Blue,2026-05-01,42.6
CLI-001482,Namibia,Blue,2026-06-01,47.3
CLI-001483,South Africa,Gold,2026-01-01,47.3
CLI-001483,South Africa,Gold,2026-02-01,58.1
CLI-001483,South Africa,Gold,2026-03-01,43.9
CLI-001483,South Africa,Gold,2026-04-01,52.5
CLI-001483,South Africa,Gold,2026-05-01,38.3
CLI-001483,South Africa,Gold,2026-06-01,45.0
CLI-001484,Botswana,Blue,2026-01-01,74.1
CLI-001484,Botswana,Blue,2026-02-01,61.9
CLI-001484,Botswana,Blue,2026-03-01,60.7
CLI-001484,Botswana,Blue,2026-04-01,66.8
CLI-001484,Botswana,Blue,2026-05-01,73.4
CLI-001484,Botswana,Blue,2026-06-01,72.7
CLI-001488,Namibia,Gold,2026-01-01,87.9
CLI-001488,Namibia,Gold,2026-02-01,100.0
CLI-001488,Namibia,Gold,2026-03-01,98.5
CLI-001488,Namibia,Gold,2026-04-01,100.0
CLI-001488,Namibia,Gold,2026-05-01,100.0
CLI-001488,Namibia,Gold,2026-06-01,91.6
CLI-001490,South Africa,Bronze,2026-01-01,82.0
CLI-001490,South Africa,Bronze,2026-02-01,78.3
CLI-001490,South Africa,Bronze,2026-03-01,68.6
CLI-001490,South Africa,Bronze,2026-04-01,76.7
CLI-001490,South Africa,Bronze,2026-05-01,73.1
CLI-001490,South Africa,Bronze,2026-06-01,76.4
CLI-001491,Lesotho,Gold,2026-01-01,48.8
CLI-001491,Lesotho,Gold,2026-02-01,47.3
CLI-001491,Lesotho,Gold,2026-03-01,41.0
CLI-001491,Lesotho,Gold,2026-04-01,42.1
CLI-001491,Lesotho,Gold,2026-05-01,41.5
CLI-001491,Lesotho,Gold,2026-06-01,39.9
CLI-001492,South Africa,Gold,2026-01-01,63.7
CLI-001492,South Africa,Gold,2026-02-01,69.8
CLI-001492,South Africa,Gold,2026-03-01,68.8
CLI-001492,South Africa,Gold,2026-04-01,64.4
CLI-001492,South Africa,Gold,2026-05-01,69.8
CLI-001492,South Africa,Gold,2026-06-01,66.8
CLI-001494,Botswana,Blue,2026-01-01,82.7
CLI-001494,Botswana,Blue,2026-02-01,88.2
CLI-001494,Botswana,Blue,2026-03-01,77.9
CLI-001494,Botswana,Blue,2026-04-01,79.4
CLI-001494,Botswana,Blue,2026-05-01,78.5
CLI-001494,Botswana,Blue,2026-06-01,77.2
CLI-001495,Lesotho,Bronze,2026-01-01,78.6
CLI-001495,Lesotho,Bronze,2026-02-01,83.8
CLI-001495,Lesotho,Bronze,2026-03-01,86.1
CLI-001495,Lesotho,Bronze,2026-04-01,89.7
CLI-001495,Lesotho,Bronze,2026-05-01,85.1
CLI-001495,Lesotho,Bronze,2026-06-01,80.5
CLI-001496,South Africa,Silver,2026-01-01,39.1
CLI-001496,South Africa,Silver,2026-02-01,29.9
CLI-001496,South Africa,Silver,2026-03-01,39.8
CLI-001496,South Africa,Silver,2026-04-01,29.6
CLI-001496,South Africa,Silver,2026-05-01,32.2
CLI-001496,South Africa,Silver,2026-06-01,40.3
CLI-001498,Botswana,Bronze,2026-01-01,51.8
CLI-001498,Botswana,Bronze,2026-02-01,57.3
CLI-001498,Botswana,Bronze,2026-03-01,47.5
CLI-001498,Botswana,Bronze,2026-04-01,54.2
CLI-001498,Botswana,Bronze,2026-05-01,54.9
CLI-001498,Botswana,Bronze,2026-06-01,50.0
CLI-001499,Lesotho,Gold,2026-01-01,59.1
CLI-001499,Lesotho,Gold,2026-02-01,60.1
CLI-001499,Lesotho,Gold,2026-03-01,74.5
CLI-001499,Lesotho,Gold,2026-04-01,59.5
CLI-001499,Lesotho,Gold,2026-05-01,57.6
CLI-001499,Lesotho,Gold,2026-06-01,60.7
CLI-001502,South Africa,Blue,2026-01-01,43.6
CLI-001502,South Africa,Blue,2026-02-01,38.4
CLI-001502,South Africa,Blue,2026-03-01,25.9
CLI-001502,South Africa,Blue,2026-04-01,48.4
CLI-001502,South Africa,Blue,2026-05-01,46.8
CLI-001502,South Africa,Blue,2026-06-01,42.7
CLI-001504,Botswana,Gold,2026-01-01,78.2
CLI-001504,Botswana,Gold,2026-02-01,78.4
CLI-001504,Botswana,Gold,2026-03-01,69.7
CLI-001504,Botswana,Gold,2026-04-01,77.0
CLI-001504,Botswana,Gold,2026-05-01,82.6
CLI-001504,Botswana,Gold,2026-06-01,75.3
CLI-001507,Botswana,Bronze,2026-01-01,96.2
CLI-001507,Botswana,Bronze,2026-02-01,76.5
CLI-001507,Botswana,Bronze,2026-03-01,78.1
CLI-001507,Botswana,Bronze,2026-04-01,88.7
CLI-001507,Botswana,Bronze,2026-05-01,88.6
CLI-001507,Botswana,Bronze,2026-06-01,82.3
CLI-001508,Botswana,Blue,2026-01-01,88.2
CLI-001508,Botswana,Blue,2026-02-01,79.9
CLI-001508,Botswana,Blue,2026-03-01,83.1
CLI-001508,Botswana,Blue,2026-04-01,83.6
CLI-001508,Botswana,Blue,2026-05-01,90.4
CLI-001508,Botswana,Blue,2026-06-01,79.8
CLI-001509,Lesotho,Silver,2026-01-01,85.7
CLI-001509,Lesotho,Silver,2026-02-01,90.0
CLI-001509,Lesotho,Silver,2026-03-01,82.7
CLI-001509,Lesotho,Silver,2026-04-01,80.6
CLI-001509,Lesotho,Silver,2026-05-01,81.3
CLI-001509,Lesotho,Silver,2026-06-01,78.5
CLI-001510,South Africa,Bronze,2026-01-01,86.4
CLI-001510,South Africa,Bronze,2026-02-01,85.6
CLI-001510,South Africa,Bronze,2026-03-01,80.1
CLI-001510,South Africa,Bronze,2026-04-01,72.7
CLI-001510,South Africa,Bronze,2026-05-01,80.3
CLI-001510,South Africa,Bronze,2026-06-01,80.6
CLI-001511,South Africa,Blue,2026-01-01,46.0
CLI-001511,South Africa,Blue,2026-02-01,39.9
CLI-001511,South Africa,Blue,2026-03-01,22.9
CLI-001511,South Africa,Blue,2026-04-01,44.6
CLI-001511,South Africa,Blue,2026-05-01,32.5
CLI-001511,South Africa,Blue,2026-06-01,39.2
CLI-001513,Botswana,Bronze,2026-01-01,67.2
CLI-001513,Botswana,Bronze,2026-02-01,71.5
CLI-001513,Botswana,Bronze,2026-03-01,71.0
CLI-001513,Botswana,Bronze,2026-04-01,57.9
CLI-001513,Botswana,Bronze,2026-05-01,59.3
CLI-001513,Botswana,Bronze,2026-06-01,66.2
CLI-001514,Lesotho,Bronze,2026-01-01,33.7
CLI-001514,Lesotho,Bronze,2026-02-01,39.4
CLI-001514,Lesotho,Bronze,2026-03-01,31.2
CLI-001514,Lesotho,Bronze,2026-04-01,43.9
CLI-001514,Lesotho,Bronze,2026-05-01,33.4
CLI-001514,Lesotho,Bronze,2026-06-01,41.4
CLI-001516,South Africa,Bronze,2026-01-01,76.4
CLI-001516,South Africa,Bronze,2026-02-01,73.0
CLI-001516,South Africa,Bronze,2026-03-01,70.1
CLI-001516,South Africa,Bronze,2026-04-01,78.6
CLI-001516,South Africa,Bronze,2026-05-01,72.8
CLI-001516,South Africa,Bronze,2026-06-01,81.3
CLI-001517,South Africa,Bronze,2026-01-01,60.9
CLI-001517,South Africa,Bronze,2026-02-01,49.6
CLI-001517,South Africa,Bronze,2026-03-01,44.5
CLI-001517,South Africa,Bronze,2026-04-01,56.1
CLI-001517,South Africa,Bronze,2026-05-01,53.1
CLI-001517,South Africa,Bronze,2026-06-01,55.8
CLI-001518,Namibia,Bronze,2026-01-01,35.0
CLI-001518,Namibia,Bronze,2026-02-01,42.4
CLI-001518,Namibia,Bronze,2026-03-01,33.4
CLI-001518,Namibia,Bronze,2026-04-01,43.4
CLI-001518,Namibia,Bronze,2026-05-01,42.1
CLI-001518,Namibia,Bronze,2026-06-01,34.1
CLI-001519,Botswana,Blue,2026-01-01,89.4
CLI-001519,Botswana,Blue,2026-02-01,94.6
CLI-001519,Botswana,Blue,2026-03-01,95.1
CLI-001519,Botswana,Blue,2026-04-01,84.2
CLI-001519,Botswana,Blue,2026-05-01,85.0
CLI-001519,Botswana,Blue,2026-06-01,93.2
CLI-001520,Namibia,Gold,2026-01-01,96.2
CLI-001520,Namibia,Gold,2026-02-01,81.7
CLI-001520,Namibia,Gold,2026-03-01,94.2
CLI-001520,Namibia,Gold,2026-04-01,85.4
CLI-001520,Namibia,Gold,2026-05-01,80.2
CLI-001520,Namibia,Gold,2026-06-01,91.8
CLI-001521,South Africa,Blue,2026-01-01,72.8
CLI-001521,South Africa,Blue,2026-02-01,74.4
CLI-001521,South Africa,Blue,2026-03-01,72.6
CLI-001521,South Africa,Blue,2026-04-01,73.9
CLI-001521,South Africa,Blue,2026-05-01,83.8
CLI-001521,South Africa,Blue,2026-06-01,78.2
CLI-001522,Botswana,Bronze,2026-01-01,88.3
CLI-001522,Botswana,Bronze,2026-02-01,76.1
CLI-001522,Botswana,Bronze,2026-03-01,77.8
CLI-001522,Botswana,Bronze,2026-04-01,83.0
CLI-001522,Botswana,Bronze,2026-05-01,90.7
CLI-001522,Botswana,Bronze,2026-06-01,72.2
CLI-001524,South Africa,Silver,2026-01-01,43.9
CLI-001524,South Africa,Silver,2026-02-01,38.1
CLI-001524,South Africa,Silver,2026-03-01,48.6
CLI-001524,South Africa,Silver,2026-04-01,42.7
CLI-001524,South Africa,Silver,2026-05-01,40.2
CLI-001524,South Africa,Silver,2026-06-01,47.8
CLI-001525,South Africa,Bronze,2026-01-01,52.7
CLI-001525,South Africa,Bronze,2026-02-01,52.8
CLI-001525,South Africa,Bronze,2026-03-01,56.6
CLI-001525,South Africa,Bronze,2026-04-01,55.1
CLI-001525,South Africa,Bronze,2026-05-01,50.0
CLI-001525,South Africa,Bronze,2026-06-01,56.7
CLI-001526,Namibia,Gold,2026-01-01,24.6
CLI-001526,Namibia,Gold,2026-02-01,36.6
CLI-001526,Namibia,Gold,2026-03-01,35.6
CLI-001526,Namibia,Gold,2026-04-01,38.2
CLI-001526,Namibia,Gold,2026-05-01,37.7
CLI-001526,Namibia,Gold,2026-06-01,36.2
CLI-001527,Namibia,Gold,2026-01-01,62.5
CLI-001527,Namibia,Gold,2026-02-01,72.5
CLI-001527,Namibia,Gold,2026-03-01,55.0
CLI-001527,Namibia,Gold,2026-04-01,65.7
CLI-001527,Namibia,Gold,2026-05-01,68.1
CLI-001527,Namibia,Gold,2026-06-01,63.4
CLI-001528,Botswana,Bronze,2026-01-01,46.8
CLI-001528,Botswana,Bronze,2026-02-01,37.7
CLI-001528,Botswana,Bronze,2026-03-01,52.3
CLI-001528,Botswana,Bronze,2026-04-01,45.6
CLI-001528,Botswana,Bronze,2026-05-01,35.7
CLI-001528,Botswana,Bronze,2026-06-01,56.4
CLI-001529,South Africa,Silver,2026-01-01,66.8
CLI-001529,South Africa,Silver,2026-02-01,69.8
CLI-001529,South Africa,Silver,2026-03-01,65.9
CLI-001529,South Africa,Silver,2026-04-01,69.7
CLI-001529,South Africa,Silver,2026-05-01,64.6
CLI-001529,South Africa,Silver,2026-06-01,63.9
CLI-001530,South Africa,Gold,2026-01-01,43.0
CLI-001530,South Africa,Gold,2026-02-01,50.3
CLI-001530,South Africa,Gold,2026-03-01,44.6
CLI-001530,South Africa,Gold,2026-04-01,37.7
CLI-001530,South Africa,Gold,2026-05-01,52.7
CLI-001530,South Africa,Gold,2026-06-01,35.1
CLI-001531,Lesotho,Gold,2026-01-01,40.5
CLI-001531,Lesotho,Gold,2026-02-01,38.1
CLI-001531,Lesotho,Gold,2026-03-01,38.7
CLI-001531,Lesotho,Gold,2026-04-01,39.6
CLI-001531,Lesotho,Gold,2026-05-01,27.9
CLI-001531,Lesotho,Gold,2026-06-01,26.4
CLI-001532,Namibia,Gold,2026-01-01,79.9
CLI-001532,Namibia,Gold,2026-02-01,79.6
CLI-001532,Namibia,Gold,2026-03-01,87.8
CLI-001532,Namibia,Gold,2026-04-01,71.0
CLI-001532,Namibia,Gold,2026-05-01,85.0
CLI-001532,Namibia,Gold,2026-06-01,82.9
CLI-001533,Namibia,Blue,2026-01-01,77.1
CLI-001533,Namibia,Blue,2026-02-01,93.0
CLI-001533,Namibia,Blue,2026-03-01,93.3
CLI-001533,Namibia,Blue,2026-04-01,91.5
CLI-001533,Namibia,Blue,2026-05-01,84.3
CLI-001533,Namibia,Blue,2026-06-01,87.2
CLI-001534,South Africa,Blue,2026-01-01,48.7
CLI-001534,South Africa,Blue,2026-02-01,39.3
CLI-001534,South Africa,Blue,2026-03-01,57.1
CLI-001534,South Africa,Blue,2026-04-01,44.6
CLI-001534,South Africa,Blue,2026-05-01,48.4
CLI-001534,South Africa,Blue,2026-06-01,54.5
CLI-001535,South Africa,Blue,2026-01-01,89.1
CLI-001535,South Africa,Blue,2026-02-01,91.3
CLI-001535,South Africa,Blue,2026-03-01,81.9
CLI-001535,South Africa,Blue,2026-04-01,76.0
CLI-001535,South Africa,Blue,2026-05-01,92.2
CLI-001535,South Africa,Blue,2026-06-01,69.3
CLI-001536,South Africa,Diamond,2026-01-01,64.8
CLI-001536,South Africa,Diamond,2026-02-01,80.7
CLI-001536,South Africa,Diamond,2026-03-01,78.9
CLI-001536,South Africa,Diamond,2026-04-01,79.9
CLI-001536,South Africa,Diamond,2026-05-01,73.1
CLI-001536,South Africa,Diamond,2026-06-01,70.0
CLI-001538,Botswana,Bronze,2026-01-01,57.0
CLI-001538,Botswana,Bronze,2026-02-01,62.2
CLI-001538,Botswana,Bronze,2026-03-01,41.6
CLI-001538,Botswana,Bronze,2026-04-01,48.1
CLI-001538,Botswana,Bronze,2026-05-01,45.8
CLI-001538,Botswana,Bronze,2026-06-01,49.8
CLI-001539,Namibia,Bronze,2026-01-01,42.3
CLI-001539,Namibia,Bronze,2026-02-01,42.9
CLI-001539,Namibia,Bronze,2026-03-01,45.9
CLI-001539,Namibia,Bronze,2026-04-01,48.2
CLI-001539,Namibia,Bronze,2026-05-01,52.4
CLI-001539,Namibia,Bronze,2026-06-01,55.0
CLI-001540,South Africa,Blue,2026-01-01,44.1
CLI-001540,South Africa,Blue,2026-02-01,44.1
CLI-001540,South Africa,Blue,2026-03-01,42.3
CLI-001540,South Africa,Blue,2026-04-01,56.4
CLI-001540,South Africa,Blue,2026-05-01,47.0
CLI-001540,South Africa,Blue,2026-06-01,50.1
CLI-001541,South Africa,Bronze,2026-01-01,58.0
CLI-001541,South Africa,Bronze,2026-02-01,56.4
CLI-001541,South Africa,Bronze,2026-03-01,66.3
CLI-001541,South Africa,Bronze,2026-04-01,56.5
CLI-001541,South Africa,Bronze,2026-05-01,66.0
CLI-001541,South Africa,Bronze,2026-06-01,62.7
CLI-001542,Namibia,Bronze,2026-01-01,79.5
CLI-001542,Namibia,Bronze,2026-02-01,70.1
CLI-001542,Namibia,Bronze,2026-03-01,57.1
CLI-001542,Namibia,Bronze,2026-04-01,72.8
CLI-001542,Namibia,Bronze,2026-05-01,73.9
CLI-001542,Namibia,Bronze,2026-06-01,78.2
CLI-001544,Lesotho,Blue,2026-01-01,95.1
CLI-001544,Lesotho,Blue,2026-02-01,92.2
CLI-001544,Lesotho,Blue,2026-03-01,93.9
CLI-001544,Lesotho,Blue,2026-04-01,94.0
CLI-001544,Lesotho,Blue,2026-05-01,98.5
CLI-001544,Lesotho,Blue,2026-06-01,90.8
CLI-001545,South Africa,Gold,2026-01-01,100.0
CLI-001545,South Africa,Gold,2026-02-01,91.7
